#{"t_start": 1768249545.710879, "env_id": "SpaceInvaders-v0"}
r,l,t
50.0,554,519.738034
100.0,494,520.776132
185.0,669,522.133891
200.0,708,523.504253
140.0,761,524.997998
265.0,1085,527.201416
15.0,433,528.047552
280.0,1144,530.337138
60.0,663,531.658253
215.0,633,532.916526
205.0,573,534.019438
170.0,765,535.589818
105.0,380,536.32797
465.0,896,538.204258
135.0,767,539.728189
50.0,387,540.475889
100.0,536,541.557831
185.0,614,542.759999
245.0,767,544.304192
140.0,587,545.475857
35.0,312,546.054424
110.0,646,547.343709
145.0,711,548.752162
190.0,686,550.101375
405.0,1105,552.341475
355.0,955,554.278567
55.0,545,555.375806
155.0,648,556.684039
40.0,525,569.505796
100.0,498,570.474923
125.0,767,572.03526
100.0,543,573.266436
235.0,775,574.87415
225.0,1074,577.106547
130.0,656,578.391392
195.0,670,579.707087
60.0,658,581.019982
170.0,619,582.21265
165.0,628,583.452628
165.0,701,584.850343
100.0,592,585.948319
35.0,416,586.743427
40.0,489,587.749128
320.0,808,589.381048
190.0,909,591.256437
50.0,636,592.568128
75.0,364,593.259732
25.0,326,593.903358
180.0,674,595.245036
175.0,683,596.572954
320.0,953,598.535614
110.0,704,599.910696
195.0,894,601.758405
25.0,354,602.455051
610.0,1251,604.949478
165.0,938,606.862441
155.0,623,608.138214
105.0,532,609.209935
175.0,543,610.292605
105.0,544,611.354644
75.0,623,612.59604
60.0,409,613.351917
95.0,680,614.717245
195.0,629,615.937949
60.0,504,616.923085
120.0,515,617.951981
60.0,410,618.742289
90.0,626,620.019511
100.0,475,620.991587
150.0,594,622.165736
190.0,663,623.500314
80.0,518,624.52197
105.0,756,626.036224
135.0,700,627.509181
285.0,982,629.460137
95.0,533,630.467368
145.0,690,631.854966
85.0,703,633.227983
155.0,616,634.54671
220.0,856,636.258015
15.0,445,637.079672
295.0,1110,639.34305
220.0,984,641.335646
165.0,821,642.947475
30.0,314,643.539566
100.0,678,644.895783
115.0,646,646.193674
375.0,716,647.668549
105.0,487,648.620567
25.0,342,649.237654
15.0,303,649.839323
30.0,524,650.884738
105.0,637,652.176383
130.0,646,653.549187
30.0,436,654.388832
190.0,658,655.719716
80.0,375,656.436832
215.0,757,658.021584
170.0,748,659.553256
185.0,673,660.888872
225.0,885,662.680686
475.0,1104,664.948139
110.0,647,666.261113
75.0,518,667.330379
340.0,802,669.006108
440.0,963,671.049197
90.0,640,672.380624
110.0,716,673.829936
170.0,815,675.525874
190.0,656,676.85939
180.0,1081,679.089042
85.0,608,680.320324
80.0,527,681.398236
155.0,817,683.092494
135.0,656,684.42464
75.0,524,685.459002
115.0,734,686.962199
115.0,618,688.211196
105.0,658,689.578598
120.0,812,691.269437
150.0,646,692.565391
120.0,846,694.293277
25.0,468,695.204851
240.0,777,696.85112
250.0,1174,699.274722
120.0,556,700.399319
85.0,689,701.822618
80.0,515,702.885766
130.0,480,703.792413
325.0,886,705.654382
95.0,546,706.721936
150.0,572,707.878204
45.0,405,708.68293
140.0,478,709.641775
155.0,534,710.725627
145.0,702,712.138838
230.0,879,713.956048
325.0,1149,716.353832
45.0,330,716.990304
255.0,745,718.515109
150.0,707,719.936313
315.0,1304,722.630654
50.0,390,723.361241
65.0,394,724.096028
15.0,387,724.855687
50.0,371,725.552267
125.0,642,726.867301
150.0,638,728.17656
240.0,916,730.073975
85.0,532,731.111788
70.0,420,731.972941
35.0,357,732.64662
230.0,926,734.600115
10.0,340,735.266412
155.0,552,736.38128
100.0,506,737.361159
145.0,610,738.576872
210.0,806,740.213628
375.0,937,742.247382
195.0,661,757.86114
70.0,521,758.892853
30.0,329,759.500943
120.0,670,760.898283
220.0,909,762.754868
105.0,497,763.782638
40.0,569,764.924833
130.0,651,766.263095
125.0,691,767.656612
15.0,343,768.3127
295.0,1058,770.754617
95.0,511,771.922618
20.0,486,773.12279
65.0,614,774.558474
195.0,963,776.915661
145.0,928,779.133807
245.0,1059,781.848028
145.0,683,783.488822
125.0,475,784.595169
120.0,617,785.99757
75.0,432,786.940697
105.0,916,789.145577
145.0,815,791.077568
350.0,935,793.343953
175.0,1066,795.916517
95.0,544,797.144226
305.0,1271,800.137423
380.0,913,802.416311
210.0,685,804.063152
120.0,714,805.719976
135.0,669,807.290173
180.0,924,809.524263
650.0,1430,813.026459
155.0,461,814.145038
340.0,1108,816.843416
50.0,514,818.047653
160.0,703,819.712573
60.0,495,820.845106
140.0,749,822.575338
290.0,1344,825.750774
130.0,666,827.287401
420.0,1215,830.200862
315.0,977,832.60991
85.0,656,834.206945
405.0,1133,836.875142
175.0,660,838.492147
525.0,1481,842.023249
440.0,1344,845.281392
425.0,734,847.20998
385.0,1331,850.451433
345.0,862,852.514401
290.0,947,854.77148
130.0,689,856.375669
135.0,721,858.116556
185.0,866,860.212708
105.0,623,861.672765
130.0,657,863.325365
315.0,1363,866.619332
155.0,695,868.273412
25.0,616,869.692964
225.0,1300,872.838721
35.0,508,874.028399
30.0,380,874.865891
30.0,495,876.040089
40.0,541,877.3771
100.0,644,878.892124
90.0,638,880.416331
80.0,509,881.578346
120.0,540,882.919885
215.0,963,885.242987
200.0,931,887.519867
255.0,804,889.466519
40.0,423,890.40039
70.0,578,891.803102
305.0,1318,895.158043
515.0,1198,898.05046
270.0,1114,900.758031
390.0,859,902.854345
230.0,868,904.973062
275.0,971,907.310104
60.0,884,909.443795
180.0,956,911.744148
45.0,511,912.965383
255.0,956,915.282265
90.0,679,916.919394
165.0,936,918.942208
235.0,1053,921.197067
125.0,475,922.132281
80.0,852,923.977752
410.0,1190,926.537497
165.0,760,928.149208
315.0,1184,930.740148
80.0,445,931.670894
150.0,927,933.633487
130.0,529,934.696151
270.0,1027,936.909033
270.0,877,938.768686
280.0,801,940.439622
225.0,902,942.385437
110.0,601,943.602609
335.0,949,945.641103
200.0,880,947.521257
75.0,913,949.476968
75.0,701,950.960862
175.0,501,952.01404
80.0,507,953.025731
250.0,948,969.279285
35.0,576,970.452527
50.0,545,971.569821
170.0,704,973.030547
110.0,529,974.130841
240.0,1015,976.327148
175.0,981,978.416868
195.0,1517,981.704009
245.0,1124,984.124313
80.0,615,985.45298
370.0,1186,988.003786
150.0,609,989.276916
320.0,1001,991.381989
180.0,740,992.971759
110.0,516,994.051395
265.0,1002,996.239218
285.0,1101,998.607588
120.0,518,999.704311
90.0,593,1000.944699
140.0,794,1002.60906
155.0,790,1004.342594
130.0,634,1005.754954
120.0,656,1007.110074
160.0,913,1009.08992
205.0,677,1010.545358
290.0,926,1012.528895
445.0,921,1014.506047
400.0,1385,1017.482535
425.0,962,1019.538265
485.0,1463,1022.710505
225.0,996,1024.865638
305.0,1035,1027.08817
275.0,1016,1029.310971
430.0,1206,1031.920366
140.0,702,1033.436113
170.0,676,1034.889005
295.0,843,1036.660278
180.0,651,1038.035964
20.0,380,1038.829453
160.0,690,1040.280849
65.0,568,1041.451684
65.0,630,1042.853836
335.0,952,1044.882786
85.0,583,1046.132462
150.0,684,1047.600459
270.0,876,1049.5631
20.0,530,1050.668346
55.0,487,1051.688976
205.0,777,1053.322701
145.0,653,1054.724176
280.0,796,1056.471072
125.0,966,1058.544097
135.0,947,1060.630389
390.0,980,1062.807705
305.0,922,1064.821563
210.0,1316,1067.692731
290.0,1013,1069.846573
215.0,682,1071.271603
405.0,1273,1074.052807
505.0,1441,1077.221438
715.0,1432,1080.3513
125.0,922,1082.312602
700.0,1502,1085.596288
160.0,523,1086.622678
175.0,620,1087.932873
370.0,1376,1090.968708
505.0,1276,1093.782761
285.0,797,1095.496536
140.0,831,1097.239351
245.0,1139,1099.718374
215.0,864,1101.609773
580.0,1004,1103.836134
110.0,538,1104.963824
300.0,899,1106.931676
285.0,1178,1109.507757
210.0,695,1110.979911
475.0,1437,1114.167808
665.0,1115,1116.635023
325.0,1000,1118.808364
425.0,1291,1121.571206
230.0,1150,1124.076393
145.0,692,1125.569487
105.0,505,1126.672694
150.0,499,1127.772631
445.0,1186,1130.477729
65.0,526,1131.622902
190.0,1372,1134.678923
150.0,683,1136.179217
170.0,814,1137.969118
430.0,1020,1140.25514
80.0,678,1141.790895
245.0,1115,1144.261632
155.0,952,1146.330349
225.0,691,1147.820111
170.0,603,1149.114074
225.0,970,1151.219795
140.0,679,1170.195979
260.0,1340,1173.568908
230.0,804,1175.628747
420.0,933,1177.889311
90.0,922,1180.269116
245.0,1086,1183.037051
270.0,931,1185.390636
415.0,1320,1188.716086
45.0,494,1189.934108
200.0,839,1192.051988
625.0,1391,1195.615012
215.0,870,1197.81718
230.0,835,1199.896909
300.0,1099,1202.68732
245.0,1047,1205.370558
105.0,468,1206.479042
180.0,646,1208.068299
330.0,1391,1211.571875
135.0,798,1213.488809
345.0,1177,1216.462617
195.0,873,1218.646932
150.0,1142,1221.749999
155.0,780,1223.865877
285.0,915,1226.168836
155.0,856,1228.317808
110.0,819,1230.351653
280.0,727,1232.114372
315.0,920,1234.460676
135.0,784,1236.416467
305.0,817,1238.485797
155.0,790,1240.442801
210.0,827,1242.535293
365.0,1024,1245.149276
195.0,853,1247.320191
415.0,1045,1249.97906
210.0,890,1252.210949
290.0,966,1254.755177
95.0,652,1256.393017
730.0,2275,1262.319665
590.0,1386,1265.933251
495.0,1030,1268.590268
95.0,642,1270.196184
140.0,675,1271.857471
120.0,690,1273.59431
220.0,794,1275.658714
205.0,691,1277.362545
295.0,821,1279.398385
160.0,627,1280.9756
95.0,390,1281.844098
205.0,580,1283.387533
440.0,1400,1286.951848
210.0,688,1288.702239
215.0,1094,1291.502291
335.0,753,1293.44423
660.0,1059,1296.145754
475.0,1237,1299.360969
185.0,665,1301.158354
65.0,392,1302.168364
135.0,659,1303.88225
355.0,1269,1307.088675
180.0,648,1308.681902
170.0,784,1310.683923
105.0,635,1312.312824
715.0,1348,1315.924058
215.0,806,1317.945814
155.0,689,1319.67409
260.0,1603,1323.810239
195.0,831,1325.904086
360.0,1240,1329.061518
810.0,2195,1334.921274
185.0,809,1336.993453
320.0,961,1339.401619
425.0,1250,1342.582524
540.0,922,1345.030371
535.0,1096,1347.918541
300.0,1068,1350.632646
600.0,1165,1353.652331
450.0,1206,1356.773489
325.0,1068,1359.462838
670.0,1585,1363.56481
340.0,882,1365.903883
245.0,873,1368.156829
245.0,855,1370.36201
495.0,839,1372.488614
310.0,952,1375.016243
235.0,800,1377.0281
510.0,1519,1380.944405
300.0,954,1405.526066
555.0,1377,1409.168594
360.0,1188,1412.293221
515.0,1172,1415.333738
400.0,765,1417.24915
210.0,785,1419.234226
195.0,1087,1422.037839
300.0,921,1424.432765
355.0,943,1426.901465
430.0,1221,1430.056883
390.0,1044,1432.789345
540.0,1430,1436.526472
370.0,1085,1439.389548
330.0,1057,1442.230602
245.0,864,1444.422068
340.0,807,1446.539047
600.0,1399,1450.24333
460.0,1171,1453.312059
345.0,1019,1455.943372
460.0,1241,1459.108986
495.0,1557,1463.301442
315.0,1230,1466.539106
80.0,666,1468.268588
550.0,1035,1470.933107
740.0,1937,1476.013606
450.0,1304,1479.466107
410.0,1208,1482.645215
575.0,1335,1486.104522
325.0,1172,1489.113892
470.0,894,1491.396465
580.0,1068,1494.285294
190.0,543,1495.670444
575.0,1429,1499.487085
470.0,1311,1502.932455
340.0,820,1505.116766
210.0,1208,1508.259715
430.0,1211,1511.402319
490.0,1368,1514.962559
230.0,1104,1517.889421
395.0,1045,1520.646823
440.0,1232,1523.902108
555.0,1515,1527.886242
245.0,947,1530.292988
590.0,975,1532.85693
285.0,838,1535.035575
380.0,1179,1538.070807
800.0,1437,1541.864298
525.0,1229,1545.027422
420.0,1134,1547.975013
470.0,1056,1550.982249
245.0,724,1552.998194
445.0,1168,1556.002924
270.0,1118,1559.035031
350.0,1122,1561.918645
125.0,537,1563.27001
475.0,1370,1566.793164
505.0,1178,1569.821465
575.0,1448,1573.659864
450.0,884,1575.90043
305.0,1104,1578.829166
435.0,1001,1581.436136
270.0,922,1583.957975
140.0,695,1585.729223
325.0,1169,1588.823694
275.0,1179,1591.955672
410.0,1084,1594.759988
450.0,1249,1597.973748
510.0,1379,1601.637921
285.0,947,1604.305992
520.0,1358,1607.961173
520.0,1446,1611.717402
600.0,1292,1615.237108
775.0,1482,1619.089118
350.0,1054,1621.93565
460.0,1032,1647.583321
525.0,1479,1651.427121
480.0,1193,1654.509773
480.0,1348,1658.065922
935.0,1813,1662.935497
600.0,1412,1666.652849
255.0,1169,1669.684425
600.0,1464,1673.625357
495.0,1286,1676.968098
520.0,1584,1681.197888
545.0,1155,1684.224512
1040.0,2106,1689.77028
600.0,1366,1693.472338
575.0,1244,1696.776815
575.0,1342,1700.317604
285.0,950,1702.945234
420.0,1388,1706.590292
570.0,1426,1710.371217
455.0,1506,1714.311867
960.0,1407,1718.11068
400.0,1099,1720.935254
600.0,1238,1724.221211
720.0,1856,1729.285172
710.0,1172,1732.294782
575.0,1323,1735.830152
310.0,1040,1738.573178
435.0,1060,1741.405109
805.0,1461,1745.254513
555.0,1348,1748.756768
845.0,1892,1753.676739
600.0,1555,1757.730955
545.0,1325,1761.164959
305.0,871,1763.454998
745.0,1404,1767.143359
715.0,1209,1770.32744
600.0,1618,1774.512347
600.0,1628,1778.808618
600.0,1794,1783.485601
600.0,1412,1787.236455
300.0,838,1789.428667
1140.0,2057,1794.957438
335.0,1172,1797.966894
575.0,1306,1801.435848
555.0,1378,1805.011232
515.0,1402,1808.702888
570.0,1440,1812.479712
435.0,1376,1816.079571
570.0,1616,1820.257449
570.0,1420,1824.071999
365.0,1227,1827.194991
300.0,1159,1830.233221
685.0,1611,1834.384684
545.0,1496,1838.301862
430.0,916,1840.691647
485.0,1210,1843.808779
245.0,1098,1846.630522
575.0,1644,1850.880815
450.0,1232,1854.170866
535.0,1230,1857.347754
470.0,1069,1860.130413
310.0,929,1862.552989
575.0,1509,1890.670335
460.0,1007,1893.272247
780.0,1322,1896.702508
240.0,646,1898.310848
805.0,1420,1902.077292
375.0,1282,1905.633124
505.0,1236,1908.877607
160.0,731,1910.797731
640.0,1057,1913.641524
275.0,856,1915.857526
610.0,1368,1919.451937
840.0,2230,1925.296747
545.0,1381,1928.92631
565.0,1214,1932.113632
700.0,1178,1935.306983
410.0,1036,1938.084865
495.0,1266,1941.3675
315.0,1116,1944.411897
445.0,1241,1947.680973
545.0,1403,1951.366949
495.0,1341,1954.886172
600.0,1154,1957.879805
350.0,1076,1960.63821
575.0,1220,1963.813181
895.0,1552,1968.058269
840.0,2050,1973.613724
415.0,898,1975.911333
395.0,1189,1979.008117
490.0,1248,1982.250212
860.0,1772,1986.840154
690.0,1483,1990.738803
660.0,1407,1994.428107
355.0,1022,1997.026121
605.0,1461,2000.927012
515.0,1175,2004.152545
575.0,1278,2007.563053
550.0,1099,2010.465702
240.0,739,2012.355161
500.0,1134,2015.350977
385.0,1023,2018.003778
600.0,1359,2021.624828
315.0,1244,2025.002508
695.0,1120,2027.930188
590.0,797,2030.057882
485.0,1307,2033.575646
495.0,1553,2037.650716
480.0,1101,2040.499921
200.0,708,2042.276621
525.0,1393,2045.857985
385.0,1058,2048.609093
320.0,1019,2051.287551
605.0,1612,2055.520035
510.0,1281,2058.868967
1035.0,2188,2064.859047
180.0,827,2067.04084
190.0,1103,2069.902559
345.0,1067,2072.800842
255.0,1112,2075.675426
500.0,1348,2079.190498
350.0,886,2081.52234
265.0,1098,2084.445356
575.0,1182,2087.618315
675.0,1356,2091.12772
580.0,1146,2094.267789
510.0,1107,2097.171388
355.0,973,2099.674333
555.0,1237,2102.884182
250.0,773,2104.855367
300.0,1081,2132.81977
515.0,1194,2135.924412
470.0,1231,2139.146124
465.0,1180,2142.274105
500.0,1076,2145.045
690.0,1229,2148.287195
420.0,1068,2151.127658
395.0,1059,2153.996796
745.0,1229,2157.227678
295.0,968,2159.778811
380.0,948,2162.225027
545.0,1128,2165.159413
685.0,1380,2168.753774
600.0,1430,2172.5277
595.0,1016,2175.108415
585.0,1607,2179.317303
165.0,517,2180.658307
265.0,828,2182.837496
240.0,770,2184.870521
265.0,736,2186.787691
245.0,801,2188.821602
460.0,1190,2191.9643
380.0,1065,2194.71585
485.0,1363,2198.296985
410.0,1083,2201.091059
575.0,1340,2204.644813
600.0,1520,2208.566148
720.0,1022,2211.186159
450.0,1735,2215.847308
175.0,751,2217.735251
920.0,1311,2221.285657
520.0,1385,2224.951349
495.0,1303,2228.395097
575.0,1484,2232.288548
520.0,1102,2235.156551
415.0,1330,2238.636468
540.0,1398,2242.242001
520.0,1178,2245.389621
275.0,997,2247.940157
335.0,866,2250.182803
545.0,1417,2253.876634
375.0,1230,2257.068006
520.0,1405,2260.828669
725.0,1394,2264.464715
600.0,979,2266.974914
170.0,669,2268.690906
360.0,1041,2271.451127
745.0,1279,2274.859444
395.0,1146,2277.845375
680.0,1380,2281.409576
25.0,525,2282.721224
500.0,1032,2285.436322
465.0,1326,2288.904508
600.0,1436,2292.68678
455.0,1252,2296.003296
170.0,1064,2298.819059
415.0,1301,2302.224205
465.0,1333,2305.765482
1135.0,2882,2313.394645
545.0,1463,2317.246076
370.0,1308,2320.814057
130.0,974,2323.328029
690.0,1440,2327.104234
960.0,2053,2332.720801
225.0,865,2335.045588
405.0,969,2337.592166
545.0,1391,2341.198271
145.0,601,2342.763385
415.0,1073,2345.519656
515.0,1421,2349.485012
510.0,1171,2376.315961
650.0,1113,2379.28662
515.0,1494,2383.238009
385.0,1270,2386.638843
575.0,1315,2390.178128
360.0,1133,2393.274189
695.0,1276,2396.666394
205.0,830,2398.860433
675.0,1480,2402.750005
570.0,1458,2406.577908
105.0,626,2408.274345
500.0,1273,2411.728002
575.0,1398,2415.415398
390.0,1098,2418.354562
530.0,1273,2421.654454
725.0,1290,2425.109673
980.0,1255,2428.517821
410.0,1183,2431.687541
515.0,1202,2434.834509
105.0,422,2435.80547
460.0,1056,2438.517881
270.0,798,2440.671519
760.0,1678,2445.168771
395.0,963,2447.667844
345.0,856,2450.01538
575.0,1304,2453.515641
585.0,1202,2456.660062
550.0,1228,2459.779239
695.0,1203,2462.975431
360.0,917,2465.311226
400.0,1309,2468.713862
500.0,1269,2472.007118
465.0,1425,2475.735971
600.0,1428,2479.490504
600.0,1457,2483.42091
555.0,1137,2486.496176
745.0,1356,2490.052802
570.0,1653,2494.392548
500.0,1102,2497.268878
520.0,1251,2500.538432
245.0,777,2502.519424
215.0,969,2505.044951
425.0,1188,2508.162142
500.0,1337,2511.630582
970.0,1293,2515.135984
575.0,982,2517.712576
685.0,1377,2521.303894
800.0,1456,2525.105646
600.0,1489,2529.00319
410.0,1232,2532.25361
430.0,1073,2535.058576
525.0,1149,2538.098231
575.0,1548,2542.077954
550.0,1328,2545.595951
680.0,1252,2548.905143
395.0,944,2551.375529
375.0,975,2553.910182
370.0,1113,2556.841193
650.0,1244,2560.230781
475.0,1384,2563.901004
720.0,1374,2567.533655
365.0,1262,2570.728815
550.0,1260,2573.848486
800.0,1441,2577.232173
665.0,1471,2580.743865
585.0,984,2582.991899
1110.0,2124,2588.006619
800.0,1366,2615.496338
725.0,1306,2618.565539
605.0,1495,2622.030436
575.0,1577,2625.755261
595.0,993,2628.085903
550.0,1455,2631.465107
310.0,702,2633.079821
520.0,1371,2636.267817
550.0,1359,2639.399864
575.0,1238,2642.242283
755.0,1548,2645.76375
575.0,1266,2648.648
545.0,1275,2651.516898
540.0,1217,2654.321013
275.0,872,2656.245171
365.0,938,2658.399844
755.0,1194,2661.191122
600.0,1231,2664.022908
990.0,2326,2669.3988
575.0,1323,2672.368293
700.0,1269,2675.25193
460.0,1064,2677.681116
600.0,1503,2681.0776
500.0,1170,2683.721869
540.0,1215,2686.487116
310.0,672,2687.994689
475.0,1070,2690.447226
545.0,1138,2693.003244
505.0,1329,2696.03238
600.0,1291,2698.970695
600.0,1288,2701.899908
305.0,1030,2704.259395
345.0,1119,2706.850141
685.0,1785,2710.962328
545.0,1361,2714.113327
275.0,918,2716.165432
410.0,1073,2718.537922
40.0,611,2719.88277
445.0,1172,2722.578868
485.0,1334,2725.624529
465.0,1169,2728.275027
715.0,1182,2731.015447
525.0,1292,2733.934476
500.0,1293,2736.86516
235.0,993,2739.140246
