#{"t_start": 1768249545.6688778, "env_id": "SpaceInvaders-v0"}
r,l,t
525.0,1173,2695.406345
725.0,1228,2698.218563
275.0,737,2699.863701
515.0,1217,2702.599338
375.0,920,2704.714461
1165.0,2092,2709.593192
570.0,1205,2712.380681
445.0,1191,2715.117737
575.0,1371,2718.198186
540.0,1624,2721.938678
770.0,1362,2725.058562
495.0,1237,2727.822828
490.0,1305,2730.785372
1035.0,2004,2735.380849
520.0,1397,2738.57419
445.0,1052,2740.927901
605.0,1281,2743.840278
655.0,1230,2746.66525
420.0,1212,2749.416148
605.0,1227,2752.351552
375.0,1034,2754.74833
525.0,1107,2757.255254
535.0,945,2759.509403
600.0,1591,2763.124239
475.0,1256,2766.006579
745.0,1381,2769.173294
860.0,1379,2772.32714
485.0,1168,2775.008758
530.0,1473,2778.337203
125.0,640,2779.73421
350.0,1095,2782.25449
290.0,731,2783.862622
335.0,863,2785.805806
585.0,1049,2788.171566
490.0,1331,2791.202562
720.0,1078,2793.647793
300.0,866,2795.565794
385.0,1053,2797.960318
500.0,1002,2800.252288
435.0,1069,2802.654518
490.0,1056,2824.389567
665.0,1391,2827.629752
420.0,898,2829.650024
1115.0,2222,2834.761689
405.0,1100,2837.211006
570.0,1482,2840.642687
515.0,1238,2843.518337
730.0,1458,2846.816582
600.0,1481,2850.191339
1000.0,2082,2855.007984
410.0,903,2857.02595
160.0,509,2858.121463
695.0,1228,2860.97404
720.0,1160,2863.6375
600.0,1365,2866.772421
600.0,1390,2870.167757
600.0,1330,2873.621106
570.0,1342,2876.910005
730.0,1313,2880.113569
460.0,1257,2883.192458
565.0,1196,2886.147932
320.0,919,2888.453292
570.0,1452,2891.971517
205.0,995,2894.430156
745.0,1529,2898.250279
575.0,1226,2901.217257
440.0,1154,2904.111844
600.0,1665,2908.213273
200.0,745,2910.006205
365.0,997,2912.420033
420.0,1141,2915.221628
600.0,1334,2918.476051
550.0,1259,2921.617721
545.0,1283,2924.752433
775.0,1421,2928.317813
520.0,1222,2931.298106
450.0,1054,2934.005307
255.0,829,2935.975433
420.0,994,2938.380394
700.0,1181,2941.424111
465.0,1218,2944.434967
985.0,2432,2950.512068
745.0,1773,2954.884107
350.0,820,2956.896001
545.0,1457,2960.493544
490.0,1452,2964.213656
680.0,1129,2967.01086
770.0,1202,2969.887494
235.0,724,2971.657571
550.0,1249,2974.709092
520.0,1469,2978.294761
600.0,1348,2981.61382
420.0,1324,2984.829688
480.0,868,2986.985501
520.0,1337,2990.294985
1170.0,2507,2996.644816
580.0,1386,3000.049721
540.0,1481,3003.610044
605.0,1249,3006.737162
585.0,1401,3010.134981
585.0,1141,3012.924168
1000.0,1360,3016.25272
540.0,1280,3019.406036
265.0,719,3021.268158
600.0,1278,3024.622662
575.0,1486,3052.117041
635.0,1473,3055.87119
640.0,1659,3059.946821
575.0,1537,3063.796734
635.0,1181,3066.659893
200.0,1097,3069.405324
575.0,1508,3073.090188
435.0,1110,3075.828917
520.0,1380,3079.189375
365.0,992,3081.593855
745.0,1423,3085.167916
600.0,1454,3088.755097
980.0,2157,3094.063884
485.0,1299,3097.269177
695.0,1609,3101.191749
580.0,1273,3104.336663
550.0,1122,3107.098878
455.0,1300,3110.272726
600.0,1357,3113.842098
545.0,1292,3116.987829
600.0,1150,3119.771317
715.0,1185,3122.66878
325.0,904,3124.899557
600.0,1280,3128.088796
290.0,747,3129.90002
385.0,835,3131.866724
695.0,1266,3134.914256
330.0,915,3137.129164
600.0,1255,3140.231673
515.0,1345,3143.580227
600.0,1489,3147.215297
800.0,1854,3151.754165
420.0,1007,3154.212355
575.0,1172,3157.166355
545.0,1047,3159.675495
460.0,1388,3163.111872
1000.0,1685,3167.209492
155.0,551,3168.538065
135.0,481,3169.664613
270.0,851,3171.780605
395.0,834,3173.917557
775.0,1443,3177.473032
555.0,1162,3180.349133
490.0,1143,3183.128007
200.0,686,3184.80292
775.0,1571,3188.66666
260.0,934,3190.94617
420.0,1375,3194.314218
750.0,1203,3197.305682
500.0,1173,3200.133906
925.0,1936,3205.055974
1205.0,2859,3212.13487
235.0,760,3213.990661
340.0,1098,3216.665863
80.0,449,3217.740745
555.0,1494,3221.467081
295.0,762,3223.29683
235.0,757,3225.123484
555.0,1281,3228.215899
555.0,857,3230.283385
350.0,939,3232.536942
225.0,548,3233.936617
300.0,802,3235.868533
630.0,1483,3239.551653
120.0,460,3240.552289
575.0,1122,3243.302873
395.0,984,3245.701375
525.0,1385,3249.117814
545.0,1541,3271.1042
140.0,469,3272.232926
540.0,1514,3275.927626
485.0,977,3278.310225
600.0,1369,3281.659824
70.0,369,3282.470434
235.0,784,3284.355727
600.0,1461,3287.941647
555.0,1299,3291.080501
535.0,1143,3294.023473
555.0,1521,3297.799446
285.0,1091,3300.498116
195.0,659,3302.087665
215.0,751,3303.891912
90.0,487,3305.038075
440.0,757,3306.900783
775.0,1270,3310.001318
910.0,2151,3315.313751
810.0,1394,3318.687696
550.0,1096,3321.459207
800.0,1499,3325.351813
515.0,1245,3328.440808
800.0,1188,3331.249752
390.0,1090,3333.938547
745.0,1338,3337.151725
470.0,1251,3340.217529
270.0,873,3342.359824
1400.0,2604,3348.830755
485.0,1281,3351.968881
545.0,1494,3355.860186
695.0,1326,3359.09161
505.0,1453,3362.664977
805.0,1664,3366.797177
330.0,987,3369.181925
600.0,1378,3372.587967
125.0,548,3373.856157
605.0,1096,3376.536524
600.0,1191,3379.44636
515.0,1180,3382.332469
485.0,1172,3385.31041
745.0,1364,3388.665858
340.0,1048,3391.20601
490.0,1478,3394.784451
1630.0,2532,3401.083395
410.0,1081,3403.68377
630.0,1501,3407.364797
550.0,1205,3410.278038
285.0,859,3412.337255
695.0,1434,3415.928634
800.0,1431,3419.444041
920.0,1891,3424.07191
440.0,1133,3426.776821
445.0,1262,3430.059269
530.0,1167,3432.926715
605.0,1562,3436.822052
575.0,1405,3440.258906
290.0,961,3442.609042
720.0,1530,3446.525652
420.0,1233,3449.606544
545.0,1430,3453.090096
600.0,1391,3456.4689
1575.0,2489,3462.689656
740.0,1428,3466.322622
675.0,1034,3468.81651
605.0,1245,3471.865369
165.0,726,3473.769531
495.0,1252,3501.061367
680.0,1445,3504.701274
275.0,869,3506.806355
460.0,1187,3509.640061
410.0,994,3512.028928
560.0,901,3514.222817
235.0,708,3515.907784
540.0,1302,3519.071381
370.0,1077,3521.66939
600.0,1213,3524.6771
575.0,1369,3528.141693
485.0,1359,3531.659615
1135.0,2112,3537.02739
770.0,1340,3540.273212
395.0,1003,3542.687284
375.0,918,3544.925286
750.0,1371,3548.228586
240.0,768,3550.071261
575.0,1212,3553.102218
465.0,1121,3555.866684
185.0,603,3557.294427
570.0,1525,3561.257537
410.0,975,3563.771446
575.0,1472,3567.494295
505.0,1550,3571.310539
570.0,1440,3574.904755
415.0,941,3577.159801
600.0,1161,3580.092782
685.0,1427,3583.582575
425.0,1091,3586.263853
525.0,1208,3589.225929
525.0,1398,3592.693984
500.0,1120,3595.486073
575.0,1303,3598.634671
685.0,1529,3602.420773
800.0,1555,3606.197925
450.0,1012,3608.659898
365.0,874,3610.802455
75.0,520,3612.00245
540.0,1700,3616.196188
195.0,587,3617.552442
130.0,623,3619.055779
500.0,1189,3621.904786
345.0,786,3623.943491
520.0,1443,3627.437217
600.0,1319,3630.682052
265.0,927,3632.927165
375.0,746,3634.710877
740.0,1135,3637.502922
180.0,777,3639.418205
310.0,886,3641.617659
495.0,1233,3644.717978
450.0,940,3646.953196
370.0,834,3648.984011
665.0,1432,3652.507474
165.0,715,3654.343014
545.0,1144,3657.244421
285.0,1181,3660.228319
545.0,1268,3663.400786
545.0,1262,3666.522193
1060.0,1812,3671.041757
525.0,1177,3673.875658
695.0,1519,3677.661756
380.0,856,3679.691033
305.0,937,3681.967423
330.0,1328,3685.345474
90.0,429,3686.371223
385.0,1014,3688.814251
495.0,1187,3691.760568
490.0,1255,3694.836013
230.0,721,3696.585043
515.0,1283,3699.728807
355.0,1001,3702.162626
570.0,1370,3726.412612
365.0,1095,3729.033035
545.0,1332,3732.257072
305.0,925,3734.527266
525.0,1205,3737.46934
515.0,1317,3740.690638
545.0,1026,3743.242163
485.0,1320,3746.536709
545.0,1036,3749.137218
545.0,1469,3752.879648
600.0,1241,3755.943301
385.0,982,3758.285324
555.0,1221,3761.263592
745.0,1175,3764.181073
205.0,853,3766.216114
195.0,874,3768.315449
600.0,1370,3771.686587
490.0,1085,3774.396573
770.0,1401,3777.779928
600.0,1361,3781.091666
255.0,886,3783.413175
550.0,1355,3786.730612
755.0,1064,3789.354352
315.0,986,3791.781096
550.0,1078,3794.383651
470.0,1177,3797.267902
390.0,1023,3799.773944
570.0,1654,3803.896728
515.0,1411,3807.389533
490.0,1407,3810.844268
550.0,969,3813.227094
455.0,1132,3816.01333
685.0,1423,3819.48254
400.0,931,3821.667742
510.0,1339,3824.924213
800.0,1314,3828.13555
320.0,1021,3830.311861
415.0,1157,3832.780507
815.0,1674,3836.378627
570.0,1407,3839.375701
900.0,1482,3842.472315
600.0,1446,3845.543467
800.0,1331,3848.422242
405.0,933,3850.398839
440.0,1095,3852.774925
800.0,1413,3855.7546
200.0,611,3857.020973
525.0,1020,3859.210927
440.0,854,3861.007447
495.0,1120,3863.414225
1045.0,2002,3867.73656
515.0,1442,3870.782105
230.0,905,3872.724949
695.0,1141,3875.13897
595.0,1236,3877.815502
310.0,903,3879.691472
65.0,337,3880.365698
220.0,777,3881.986853
1070.0,2267,3886.830239
580.0,1431,3889.9277
510.0,1088,3892.218673
800.0,1436,3895.31502
580.0,1347,3898.18645
575.0,1355,3901.046497
875.0,2031,3905.454675
570.0,1682,3909.082554
545.0,1317,3911.902558
510.0,1099,3914.231042
570.0,1226,3937.33275
340.0,1117,3939.725697
575.0,1380,3942.588606
575.0,1211,3945.166935
775.0,1442,3948.228885
400.0,944,3950.161519
835.0,1189,3952.709498
555.0,1112,3955.119352
575.0,1279,3957.775734
740.0,1357,3960.701855
605.0,995,3962.77924
365.0,1019,3964.940306
605.0,1227,3967.50773
555.0,1284,3970.197983
685.0,1083,3972.549223
545.0,1148,3975.016731
635.0,1005,3977.157815
675.0,1632,3980.616475
635.0,1359,3983.491515
600.0,1306,3986.29971
410.0,752,3987.875514
600.0,1230,3990.453697
515.0,1192,3992.966764
435.0,1011,3995.087499
175.0,628,3996.370901
330.0,886,3998.266585
570.0,1478,4001.367524
575.0,1277,4004.096543
475.0,1231,4006.754335
470.0,1213,4009.306672
120.0,776,4010.913595
570.0,1109,4013.231011
600.0,1326,4016.074391
620.0,1170,4018.540021
305.0,914,4020.500489
570.0,1422,4023.564172
320.0,917,4025.515916
575.0,1444,4028.562585
425.0,960,4030.569493
600.0,1331,4033.412913
485.0,1232,4036.032678
605.0,1164,4038.542964
1285.0,2077,4042.957063
85.0,434,4043.880179
515.0,1350,4046.690773
715.0,1594,4050.123591
545.0,1249,4052.79444
600.0,1324,4055.573934
575.0,1318,4058.355867
715.0,1094,4060.656151
230.0,881,4062.452201
1065.0,2249,4067.251224
575.0,1391,4070.5405
550.0,1317,4073.847277
570.0,1146,4076.628962
1150.0,2310,4082.510816
460.0,1369,4085.966297
660.0,1315,4089.258278
680.0,1314,4092.482924
760.0,1842,4096.945767
640.0,1125,4099.643821
490.0,1423,4103.085721
430.0,1164,4105.996575
575.0,1480,4109.612531
650.0,1556,4113.420837
545.0,1101,4116.301278
600.0,1317,4140.30422
450.0,1126,4143.092096
435.0,991,4145.45857
375.0,1122,4148.157445
575.0,1463,4151.897913
470.0,1040,4154.4447
555.0,1264,4157.519293
800.0,1283,4160.626023
600.0,1483,4164.362066
570.0,1141,4167.177536
515.0,1394,4170.567173
220.0,682,4172.211629
350.0,1141,4175.199463
570.0,1559,4179.013415
200.0,581,4180.39821
130.0,735,4182.176341
570.0,1196,4185.073457
580.0,1016,4187.498685
570.0,1354,4190.770642
410.0,889,4192.886073
285.0,1176,4195.86982
575.0,1247,4198.92815
575.0,1423,4202.379481
935.0,1963,4207.174507
605.0,1243,4210.188362
490.0,1471,4213.7299
580.0,1399,4217.157734
745.0,1181,4220.047534
490.0,1440,4223.807321
525.0,1431,4227.306144
500.0,1098,4229.905789
265.0,710,4231.635216
380.0,1065,4234.242451
550.0,1197,4237.110064
520.0,1085,4239.773149
545.0,1201,4242.747255
30.0,487,4243.841501
575.0,1492,4247.445609
800.0,1382,4250.793889
235.0,792,4252.841959
1345.0,2448,4258.942292
1180.0,2652,4265.49726
470.0,1253,4268.56761
360.0,916,4270.717018
545.0,1170,4273.550765
605.0,1250,4276.579902
540.0,1191,4279.444474
375.0,832,4281.444236
555.0,1276,4284.784777
455.0,1209,4287.803003
195.0,605,4289.272283
440.0,1065,4291.819165
1325.0,2722,4298.595672
520.0,1163,4301.394099
600.0,1393,4304.738413
705.0,1563,4308.526902
600.0,1364,4311.842158
575.0,1402,4315.363893
545.0,1213,4318.32348
515.0,1102,4320.992886
775.0,1318,4324.263041
695.0,1515,4328.026554
485.0,1183,4330.961753
545.0,1215,4333.89656
660.0,1230,4336.869446
385.0,1077,4339.467634
390.0,866,4341.525935
295.0,907,4370.039073
715.0,1100,4372.76569
520.0,1289,4376.018495
525.0,1317,4379.237442
800.0,1259,4382.527293
690.0,1553,4386.278137
570.0,1308,4389.48917
400.0,975,4391.872701
815.0,1995,4396.777947
435.0,1205,4399.734351
550.0,1269,4402.887556
545.0,1030,4405.510273
815.0,1722,4409.680429
1010.0,2249,4415.422532
575.0,1420,4418.875295
490.0,1312,4422.026739
575.0,1566,4425.830146
630.0,1660,4429.831747
670.0,1195,4432.788511
555.0,1223,4435.892407
485.0,1250,4438.989489
555.0,1142,4441.840275
755.0,1266,4445.031751
325.0,1119,4447.837183
540.0,1195,4450.711962
545.0,1384,4454.06997
640.0,1116,4456.806486
520.0,1073,4459.384887
540.0,1753,4463.823235
395.0,1130,4466.631605
130.0,633,4468.170863
570.0,1274,4471.31718
540.0,1380,4474.645244
570.0,1432,4478.162907
1355.0,2364,4484.04207
975.0,1869,4488.626123
605.0,1568,4492.466768
515.0,1347,4495.86979
740.0,1536,4499.615776
485.0,1147,4502.359624
475.0,1182,4505.233186
230.0,842,4507.261387
600.0,1377,4510.635098
575.0,1507,4514.339375
775.0,1533,4518.062808
465.0,1266,4521.264837
555.0,1276,4524.548104
550.0,1153,4527.320097
510.0,1355,4530.602528
605.0,1104,4533.310112
600.0,1240,4536.315155
550.0,1111,4539.022352
600.0,1257,4542.046885
515.0,1445,4545.586498
1080.0,2269,4551.151485
610.0,1152,4554.149046
775.0,1389,4557.535894
465.0,1015,4559.965935
575.0,1416,4563.458035
280.0,830,4565.432336
285.0,726,4567.140809
670.0,1203,4570.086714
635.0,1427,4597.757908
570.0,1290,4600.928249
570.0,1588,4604.779966
575.0,1444,4608.351298
555.0,1171,4611.385589
125.0,478,4612.512451
285.0,756,4614.366477
260.0,1081,4617.02911
665.0,1192,4619.956079
485.0,1016,4622.426309
600.0,1283,4625.59243
600.0,1409,4629.008172
780.0,1321,4632.247161
290.0,1117,4634.963436
600.0,1331,4638.199065
700.0,1563,4642.137128
600.0,1495,4645.982682
300.0,797,4647.90258
600.0,1423,4651.425504
600.0,1401,4654.87835
600.0,1553,4658.654891
180.0,481,4659.752546
680.0,1580,4663.670605
480.0,1243,4666.680154
570.0,1617,4670.615291
540.0,1169,4673.502517
235.0,1053,4676.103582
520.0,1052,4678.685877
780.0,1303,4681.892498
440.0,1029,4684.393346
435.0,1020,4686.839409
685.0,1373,4690.167968
745.0,1447,4693.868156
210.0,736,4695.691905
545.0,1328,4698.939883
880.0,2073,4704.215287
500.0,1318,4707.437969
465.0,1402,4710.845728
1135.0,2439,4716.96524
510.0,1308,4720.109938
740.0,1368,4723.435167
265.0,845,4725.501978
600.0,1511,4729.193772
600.0,1251,4732.275146
360.0,851,4734.418784
95.0,487,4735.564462
465.0,1188,4738.490571
515.0,1493,4742.377358
510.0,1198,4745.274032
435.0,1172,4748.127915
395.0,1137,4750.879468
325.0,768,4752.71569
245.0,633,4754.243978
575.0,1534,4757.952855
525.0,1048,4760.436234
705.0,1666,4764.661531
905.0,1497,4768.353823
555.0,1366,4771.649409
485.0,1151,4774.571626
540.0,1035,4777.069044
520.0,1235,4780.089977
340.0,1108,4782.721945
465.0,1297,4785.871923
815.0,1971,4790.722658
340.0,1139,4793.456521
670.0,1290,4796.685503
490.0,1188,4799.611955
285.0,865,4826.786417
800.0,1476,4830.36676
570.0,1446,4833.856923
645.0,1017,4836.372797
495.0,1103,4838.96917
800.0,1214,4841.974394
805.0,1170,4844.851047
600.0,1326,4848.086153
215.0,664,4849.662374
355.0,1095,4852.473543
550.0,1217,4855.564778
270.0,900,4857.831849
305.0,717,4859.610548
570.0,1369,4862.936854
380.0,1048,4865.446976
400.0,872,4867.480212
605.0,1485,4871.129087
525.0,1289,4874.244504
340.0,853,4876.306048
545.0,1307,4879.502271
570.0,1121,4882.220139
575.0,1339,4885.72065
600.0,1307,4888.924212
545.0,1334,4892.18129
600.0,1497,4895.81193
1635.0,2243,4901.389152
520.0,1032,4903.916538
745.0,1338,4907.196196
540.0,1196,4910.117342
645.0,1011,4912.594249
570.0,1327,4915.979165
395.0,939,4918.260009
800.0,1783,4922.651385
695.0,1222,4925.678897
515.0,1258,4928.748346
720.0,1247,4931.826887
440.0,1251,4934.859106
525.0,1321,4938.068723
515.0,1269,4941.17479
630.0,1354,4944.609741
460.0,936,4946.872383
540.0,1506,4950.546315
155.0,551,4951.781431
495.0,1080,4954.413392
770.0,1242,4957.467443
545.0,1317,4960.689913
665.0,1613,4964.453326
175.0,830,4966.543156
785.0,1295,4969.742107
600.0,1394,4973.130561
700.0,1032,4975.759053
605.0,1285,4978.91272
140.0,491,4980.082418
205.0,639,4981.533854
605.0,1399,4985.006364
510.0,1380,4988.368441
495.0,907,4990.569257
545.0,1112,4993.296259
600.0,1095,4995.975261
570.0,1371,4999.298952
575.0,1489,5002.892943
980.0,1722,5007.344596
325.0,705,5008.979394
570.0,1384,5012.338871
260.0,713,5014.000122
605.0,1311,5017.255713
365.0,821,5019.199172
770.0,1237,5022.284728
550.0,1050,5024.925412
570.0,1476,5028.529482
575.0,1221,5053.660029
605.0,1178,5056.587994
215.0,669,5058.142771
425.0,1094,5060.774837
515.0,1202,5063.742944
285.0,844,5065.863897
870.0,2152,5071.095483
545.0,1404,5074.507746
515.0,1185,5077.368948
570.0,1534,5081.140061
600.0,1510,5084.83458
515.0,1126,5087.501968
530.0,1313,5090.75833
605.0,1366,5094.276593
605.0,1012,5096.741013
250.0,729,5098.476399
460.0,1420,5101.920647
1195.0,2533,5108.146878
800.0,1305,5111.342152
175.0,676,5112.943686
235.0,732,5114.67312
545.0,1269,5117.756819
575.0,1186,5120.730078
405.0,1048,5123.320201
165.0,931,5125.694938
495.0,1182,5128.586395
1000.0,2088,5133.681589
630.0,1520,5137.440384
610.0,1207,5140.358554
500.0,1238,5143.357389
195.0,960,5145.680264
590.0,960,5147.978293
280.0,754,5149.757793
545.0,1230,5152.784244
570.0,1347,5156.168471
110.0,475,5157.255792
500.0,947,5159.535279
545.0,1192,5162.472722
260.0,894,5164.649576
450.0,1091,5167.330329
310.0,931,5169.58716
540.0,1166,5172.385737
510.0,1138,5175.125193
545.0,883,5177.27549
485.0,1115,5179.96388
725.0,1093,5182.611899
600.0,1345,5185.971384
800.0,1436,5189.464916
315.0,873,5191.553833
760.0,1681,5195.628684
635.0,1159,5198.437714
1345.0,2544,5204.659313
545.0,1271,5207.714638
670.0,1267,5210.801717
540.0,1265,5213.889971
1165.0,1995,5218.877322
575.0,1486,5222.493283
545.0,1563,5226.31698
600.0,1472,5229.912946
740.0,1330,5233.221521
490.0,1372,5236.666202
295.0,883,5238.755847
630.0,1421,5242.274204
375.0,762,5244.2145
470.0,1197,5247.229582
575.0,1185,5250.225639
540.0,1041,5252.834818
440.0,1121,5276.732324
395.0,718,5278.23114
545.0,1243,5280.89149
1020.0,2051,5285.308231
440.0,924,5287.267526
1375.0,1976,5291.525401
540.0,1091,5293.840899
770.0,1145,5296.275293
325.0,1063,5298.531017
570.0,1325,5301.392602
575.0,1329,5304.236116
500.0,1248,5306.860527
700.0,1809,5310.729172
365.0,1246,5313.356194
630.0,1301,5316.100449
800.0,1533,5319.369045
740.0,1581,5322.768825
600.0,1561,5326.118668
605.0,1473,5329.263808
605.0,1230,5331.941074
240.0,726,5333.424699
440.0,1129,5335.848621
870.0,2016,5340.222021
185.0,627,5341.529475
500.0,1408,5344.508435
800.0,1152,5346.941414
155.0,654,5348.302316
775.0,1040,5350.484274
525.0,1326,5353.35453
575.0,1270,5356.01806
485.0,1174,5358.509667
580.0,1281,5361.2205
600.0,1502,5364.488216
1025.0,1657,5368.031827
485.0,981,5370.107791
715.0,999,5372.235147
190.0,526,5373.283452
1335.0,1958,5377.549838
365.0,849,5379.3458
605.0,1186,5381.892452
745.0,1226,5384.442294
540.0,1203,5386.975874
540.0,1177,5389.462707
355.0,1015,5391.631539
545.0,1176,5394.208281
600.0,1328,5397.03542
510.0,1034,5399.240253
785.0,1365,5402.13421
385.0,811,5403.836518
235.0,712,5405.303108
540.0,1502,5408.52527
735.0,1843,5412.491881
250.0,728,5414.03602
600.0,1334,5416.860481
555.0,1223,5419.419897
885.0,2056,5423.827442
770.0,1285,5426.562423
845.0,1872,5430.58243
875.0,1717,5434.190886
270.0,763,5435.811445
800.0,1321,5438.690218
340.0,705,5440.140039
435.0,1121,5442.467581
120.0,499,5443.495677
585.0,1065,5445.771751
540.0,993,5447.875998
160.0,684,5449.283215
