#{"t_start": 1768227135.8347297, "env_id": "SpaceInvaders-v0"}
r,l,t
365.0,1041,766.341613
220.0,710,767.385809
175.0,661,768.31643
135.0,680,769.269601
365.0,1167,770.929429
85.0,474,786.49098
170.0,794,787.637552
290.0,1066,789.131234
490.0,1278,790.963807
105.0,461,791.577873
145.0,560,792.354949
95.0,567,793.158029
235.0,815,794.28816
105.0,517,794.984247
200.0,967,831.275905
410.0,952,832.787151
110.0,446,852.739945
195.0,934,854.201348
105.0,424,854.841921
180.0,890,856.227932
225.0,1051,858.001704
190.0,853,859.303765
105.0,562,860.149023
475.0,907,861.584155
140.0,688,862.641786
165.0,691,863.692924
785.0,1371,865.849924
620.0,1267,887.434672
440.0,899,888.778969
210.0,982,890.301614
380.0,1026,891.918283
105.0,696,893.00285
170.0,890,894.373468
370.0,1067,896.087813
170.0,624,897.025826
155.0,782,898.229312
185.0,821,918.769198
645.0,1248,920.757018
420.0,778,921.957007
170.0,809,923.23856
80.0,383,923.785716
295.0,1009,925.364825
145.0,671,926.399452
370.0,1025,927.958558
125.0,508,928.721531
125.0,603,929.639225
110.0,478,930.339211
185.0,686,931.396136
320.0,1015,949.450716
115.0,684,950.403324
195.0,870,951.604021
105.0,463,952.250611
135.0,590,953.057718
310.0,1259,954.878275
150.0,714,955.873418
570.0,1116,957.463859
450.0,1004,958.887072
260.0,1338,975.76123
180.0,768,976.839432
130.0,660,977.734116
320.0,839,978.943129
185.0,780,980.025204
520.0,1014,981.451011
220.0,727,982.490464
255.0,1003,983.934301
195.0,807,985.071995
170.0,673,986.028736
220.0,1080,987.530426
335.0,969,1003.792211
135.0,715,1004.783015
600.0,1084,1006.34019
65.0,524,1007.060307
130.0,618,1007.92528
320.0,1039,1009.430547
295.0,866,1010.681878
210.0,666,1011.617042
255.0,968,1012.977021
275.0,1025,1014.427866
410.0,1358,1031.238332
220.0,855,1032.456772
440.0,1273,1034.242039
410.0,804,1035.410771
305.0,1184,1037.157016
295.0,825,1038.323019
165.0,713,1039.328947
120.0,646,1040.214886
160.0,777,1041.302709
115.0,511,1042.015299
345.0,1217,1058.666986
80.0,543,1059.423377
190.0,830,1060.605186
375.0,980,1062.021363
240.0,897,1063.287807
200.0,899,1064.550979
395.0,1100,1066.121263
60.0,521,1066.838866
345.0,886,1068.097855
210.0,1102,1084.600028
210.0,901,1085.871308
215.0,826,1087.035297
370.0,1188,1088.702449
330.0,759,1089.74508
290.0,969,1091.120936
215.0,844,1092.322934
320.0,926,1093.619253
415.0,948,1094.964437
160.0,936,1096.264532
140.0,810,1112.322514
255.0,769,1113.422532
170.0,955,1114.788055
360.0,1026,1116.201185
365.0,945,1117.558131
230.0,836,1153.432362
375.0,1102,1154.996556
180.0,1068,1156.534473
170.0,739,1157.567664
150.0,770,1173.559354
370.0,1442,1175.622769
285.0,1017,1177.050642
180.0,637,1177.933697
360.0,957,1179.27114
360.0,1290,1181.282034
575.0,1228,1183.236595
270.0,937,1184.683722
370.0,988,1205.670973
320.0,1049,1207.297689
210.0,849,1208.609461
90.0,496,1209.390277
120.0,423,1209.971174
340.0,926,1211.415835
195.0,643,1212.374132
85.0,444,1213.01471
280.0,958,1214.51492
170.0,634,1215.452028
235.0,816,1216.791772
340.0,1006,1218.430399
145.0,635,1238.662773
65.0,614,1239.613078
350.0,1028,1241.176633
465.0,1050,1242.78351
635.0,1174,1244.624791
235.0,778,1245.830441
150.0,880,1247.343755
265.0,963,1248.84481
135.0,552,1249.685898
165.0,757,1250.837164
310.0,929,1271.669009
365.0,1046,1273.261463
335.0,1011,1274.822198
180.0,614,1275.733356
210.0,819,1277.140515
325.0,897,1278.504329
195.0,927,1279.942299
100.0,418,1280.533996
125.0,675,1281.565298
255.0,861,1282.888694
380.0,1042,1303.778076
95.0,564,1304.598836
315.0,1185,1306.422197
330.0,887,1307.920339
190.0,907,1309.319088
540.0,1349,1311.426111
175.0,810,1312.67023
265.0,967,1314.141633
235.0,1001,1315.679307
305.0,1177,1332.829893
130.0,515,1333.544987
250.0,736,1334.581799
190.0,798,1335.691968
70.0,635,1336.594807
295.0,906,1337.896997
260.0,969,1339.331886
260.0,815,1340.454423
275.0,869,1341.682598
340.0,966,1343.069354
230.0,837,1344.254416
500.0,1237,1360.855107
420.0,1188,1362.530762
420.0,1149,1364.17879
330.0,1029,1365.617202
550.0,1190,1367.352549
135.0,594,1368.204214
245.0,1019,1369.641129
205.0,782,1370.718986
255.0,847,1386.916765
365.0,1038,1388.364456
175.0,769,1389.456605
105.0,586,1390.237602
160.0,678,1391.196998
390.0,1203,1392.885024
255.0,1105,1394.399686
315.0,894,1395.672343
135.0,663,1396.609647
500.0,1535,1413.657991
265.0,977,1415.075286
170.0,686,1416.038902
225.0,724,1417.039697
265.0,920,1418.30772
325.0,1137,1419.888984
510.0,1512,1422.033521
185.0,672,1422.956622
290.0,1114,1424.542182
210.0,723,1440.456147
135.0,636,1441.335765
245.0,703,1442.288722
505.0,972,1443.665472
245.0,956,1478.045337
170.0,703,1479.021934
160.0,645,1479.934829
400.0,717,1480.924174
520.0,1250,1482.707605
55.0,477,1483.374421
145.0,621,1484.249102
145.0,701,1485.231132
410.0,979,1501.498804
240.0,724,1502.504935
470.0,1071,1504.016979
420.0,798,1505.133202
655.0,1347,1507.053889
145.0,688,1508.013718
390.0,935,1509.319678
135.0,910,1510.616352
190.0,998,1512.074873
120.0,458,1527.588205
555.0,1424,1529.60332
315.0,1018,1531.02649
190.0,755,1532.058274
190.0,730,1533.065206
285.0,1015,1534.497598
290.0,966,1535.852508
175.0,704,1536.877414
425.0,1384,1538.866827
290.0,905,1555.044563
190.0,723,1556.04328
465.0,1085,1557.58742
230.0,830,1558.75565
495.0,1428,1560.766555
300.0,1023,1562.202556
160.0,662,1563.120585
175.0,830,1564.255614
265.0,959,1565.628384
620.0,1065,1581.962542
285.0,808,1583.084805
275.0,997,1584.510195
70.0,450,1585.107224
490.0,1323,1587.007802
435.0,1199,1588.698052
135.0,616,1589.527632
225.0,691,1590.47059
95.0,685,1591.419749
310.0,886,1592.689032
290.0,899,1608.865829
170.0,657,1609.782434
680.0,1438,1611.872125
460.0,1146,1613.480339
335.0,914,1614.732141
250.0,846,1615.94143
185.0,927,1617.248135
615.0,1187,1618.953624
690.0,1361,1635.698826
325.0,910,1636.982543
415.0,1145,1638.639895
140.0,709,1639.61361
245.0,859,1640.801498
290.0,806,1641.94764
335.0,1103,1643.510831
375.0,1021,1644.959608
365.0,974,1646.313974
335.0,943,1662.487964
140.0,529,1663.165159
130.0,676,1664.104013
640.0,1089,1665.646099
225.0,916,1666.956763
255.0,903,1668.24612
125.0,706,1669.227269
115.0,608,1670.044702
470.0,1338,1671.931878
165.0,701,1672.867305
180.0,717,1673.859487
100.0,601,1689.516995
495.0,1257,1691.282758
340.0,1397,1693.249591
515.0,894,1694.499774
140.0,783,1695.606428
390.0,980,1697.015764
185.0,709,1698.012892
315.0,849,1699.224255
245.0,974,1700.646472
300.0,918,1716.852375
155.0,615,1717.689477
180.0,696,1718.636313
310.0,858,1719.837114
185.0,674,1720.76831
330.0,1020,1722.185061
110.0,443,1722.786155
145.0,608,1723.64502
465.0,837,1724.810208
425.0,1092,1726.368232
155.0,639,1727.278835
115.0,662,1728.186712
265.0,878,1779.230124
275.0,871,1780.489698
390.0,1186,1782.181114
340.0,1152,1783.804953
615.0,1222,1785.568082
470.0,891,1786.898251
185.0,665,1787.81986
140.0,736,1788.88515
725.0,1500,1805.946936
55.0,556,1806.742031
370.0,1006,1808.177696
155.0,864,1809.366446
300.0,1087,1810.908128
180.0,682,1811.878105
375.0,1163,1813.556649
175.0,701,1814.54078
100.0,615,1815.397969
500.0,1284,1817.216824
315.0,1258,1833.979609
250.0,761,1835.061232
235.0,693,1836.026828
150.0,790,1837.157954
165.0,1005,1838.594658
215.0,674,1839.527786
365.0,949,1840.852686
145.0,855,1842.090357
280.0,1048,1843.551723
380.0,1049,1860.071551
220.0,897,1861.33469
215.0,815,1862.468837
540.0,1101,1864.032517
480.0,1382,1866.027996
305.0,1130,1867.612736
145.0,658,1868.521891
215.0,851,1869.729154
390.0,1328,1871.631543
165.0,1047,1889.940047
260.0,856,1891.350894
110.0,358,1891.945092
295.0,954,1893.530327
130.0,657,1894.583359
335.0,1020,1896.279467
460.0,1408,1898.620932
200.0,633,1899.60104
315.0,1015,1901.307819
120.0,635,1902.323265
105.0,797,1923.424353
360.0,1093,1925.176834
625.0,1498,1927.642851
265.0,959,1929.253232
225.0,837,1930.570365
445.0,827,1931.932619
100.0,628,1932.952889
330.0,1452,1935.362434
250.0,958,1956.581336
155.0,719,1957.71617
415.0,1457,1960.102074
365.0,1500,1962.570787
345.0,1239,1964.599878
120.0,895,1966.04707
335.0,884,1967.655297
85.0,613,1968.662429
105.0,671,1969.751146
420.0,1237,1991.454966
185.0,674,1992.543596
155.0,647,1993.593737
305.0,1056,1995.280804
695.0,1310,1997.54169
465.0,1762,2000.41788
355.0,1004,2002.037076
485.0,1247,2023.752116
215.0,1092,2025.55735
325.0,1161,2027.662177
200.0,628,2028.694589
105.0,608,2029.648058
355.0,1133,2031.494431
370.0,927,2032.979106
460.0,1388,2035.218533
385.0,715,2036.32412
460.0,1647,2058.703686
60.0,443,2059.375489
325.0,911,2060.871175
305.0,1229,2062.848417
195.0,732,2063.998085
550.0,1010,2065.675279
440.0,1380,2067.96563
110.0,419,2068.5937
155.0,734,2110.471892
280.0,893,2111.898467
230.0,858,2132.95182
155.0,678,2134.019941
375.0,1120,2135.859919
440.0,855,2137.206457
165.0,802,2138.455477
280.0,962,2139.980163
460.0,1365,2142.241936
660.0,1574,2144.762749
65.0,546,2165.448886
130.0,589,2166.375489
395.0,1115,2168.14374
290.0,1252,2170.178181
125.0,655,2171.231724
670.0,1524,2173.699508
485.0,1570,2176.18278
135.0,789,2177.600765
130.0,636,2178.629971
445.0,1093,2200.087096
260.0,727,2201.275808
140.0,732,2202.454942
145.0,660,2203.51006
140.0,673,2204.609927
165.0,782,2205.881328
290.0,1090,2207.794412
135.0,785,2209.073884
85.0,585,2209.983956
790.0,1403,2212.285875
230.0,845,2233.199402
245.0,832,2234.563454
290.0,794,2235.821495
295.0,1148,2237.855766
265.0,872,2239.248932
125.0,685,2240.319721
440.0,1084,2242.062492
150.0,670,2243.110155
165.0,527,2243.962775
195.0,712,2245.072428
295.0,912,2266.162925
110.0,559,2267.118058
380.0,1158,2269.081619
420.0,899,2270.544629
165.0,670,2271.599371
135.0,706,2272.723287
150.0,825,2274.026949
170.0,627,2275.018069
180.0,666,2276.107691
370.0,1136,2277.963999
170.0,762,2279.209655
265.0,862,2300.262183
425.0,973,2301.833272
355.0,1285,2304.164049
170.0,905,2305.72103
415.0,1169,2307.59937
230.0,1161,2309.508719
155.0,670,2310.552839
355.0,1143,2312.248537
155.0,699,2313.212647
340.0,942,2329.615521
410.0,1077,2331.144186
390.0,1029,2332.61138
220.0,900,2333.911023
540.0,1011,2335.384691
450.0,906,2336.658828
490.0,1176,2338.326516
450.0,1405,2340.305739
350.0,1024,2356.72294
370.0,1209,2358.422645
490.0,1296,2360.271445
225.0,771,2361.32506
390.0,1275,2363.115252
350.0,1405,2365.094474
305.0,1015,2366.497633
445.0,1150,2383.091476
220.0,723,2384.089585
145.0,547,2384.851161
190.0,605,2385.708754
170.0,629,2386.54084
160.0,651,2387.473486
390.0,1080,2388.98216
235.0,989,2390.403824
180.0,740,2391.428928
455.0,966,2392.767565
200.0,664,2393.683882
860.0,1471,2410.591846
440.0,941,2411.912485
465.0,1448,2413.944703
225.0,735,2414.963814
360.0,1130,2416.585991
330.0,1149,2455.266558
345.0,1123,2456.85073
290.0,955,2458.216887
290.0,1061,2474.739379
205.0,801,2475.836998
300.0,949,2477.195668
145.0,811,2478.364805
360.0,888,2479.618451
515.0,1447,2481.676677
325.0,945,2482.995321
235.0,789,2484.122452
510.0,991,2485.55961
210.0,676,2501.374357
275.0,991,2502.779186
205.0,830,2503.971316
225.0,1002,2505.417975
150.0,696,2506.372571
275.0,1077,2507.877259
670.0,1355,2509.832471
330.0,915,2511.155109
215.0,928,2512.421278
305.0,946,2528.649549
400.0,963,2530.008709
80.0,409,2530.566261
140.0,652,2531.497874
605.0,1367,2533.463095
200.0,839,2534.633225
300.0,1136,2536.297406
280.0,1062,2537.841602
795.0,1274,2539.614805
200.0,956,2555.895543
190.0,791,2557.004673
395.0,1009,2558.456826
170.0,724,2559.487943
155.0,696,2560.486048
140.0,886,2561.734696
290.0,950,2563.04333
90.0,505,2563.727908
180.0,630,2564.610506
325.0,850,2565.817641
195.0,1168,2582.451557
490.0,1037,2583.929969
130.0,684,2584.86057
305.0,1128,2586.47374
290.0,902,2587.751917
330.0,1091,2589.266585
270.0,899,2590.529223
375.0,1007,2591.913376
190.0,859,2593.133507
160.0,726,2594.109623
255.0,807,2610.097412
460.0,1271,2611.902125
215.0,771,2612.992339
370.0,1247,2614.741534
220.0,641,2615.634129
270.0,782,2616.701939
370.0,1003,2618.134156
500.0,1313,2619.991351
240.0,980,2636.337276
645.0,1232,2638.04896
255.0,714,2639.069076
300.0,1203,2640.806757
135.0,525,2641.525842
345.0,1018,2642.965658
110.0,615,2643.843266
230.0,1060,2645.351938
150.0,607,2646.195028
330.0,923,2647.490666
415.0,1349,2664.365062
470.0,1549,2666.638817
100.0,721,2667.63789
345.0,1384,2669.623116
175.0,554,2670.386693
285.0,850,2671.571819
225.0,715,2672.589483
260.0,1046,2674.08915
180.0,717,2675.107262
170.0,786,2691.156896
265.0,899,2692.421534
180.0,698,2693.356142
155.0,758,2694.430762
570.0,1478,2696.532489
665.0,1517,2698.658231
430.0,1488,2700.793952
665.0,1311,2702.6924
740.0,975,2718.997563
255.0,965,2720.370725
145.0,666,2721.293325
95.0,492,2721.961898
165.0,722,2759.127719
300.0,892,2760.447381
395.0,1338,2762.356093
365.0,1102,2763.929267
215.0,975,2765.311918
210.0,691,2781.249857
400.0,1312,2783.137091
320.0,923,2784.47273
400.0,1149,2786.083439
325.0,1283,2787.94815
170.0,708,2788.952258
325.0,1037,2790.396412
400.0,1226,2792.124779
185.0,788,2793.244905
580.0,1334,2810.169126
95.0,515,2810.913699
195.0,1003,2812.334664
495.0,984,2813.684389
785.0,1437,2815.718736
570.0,1620,2818.014171
240.0,927,2819.339706
400.0,1081,2835.878186
455.0,955,2837.240894
360.0,1023,2838.702967
260.0,984,2840.092311
600.0,1210,2841.81579
470.0,1469,2843.889288
310.0,1175,2845.609536
80.0,502,2846.287804
255.0,770,2847.36852
335.0,973,2863.779289
415.0,1090,2865.319575
140.0,685,2866.266269
240.0,1180,2867.95196
425.0,1396,2869.928963
285.0,1067,2871.455662
195.0,756,2872.486052
365.0,1079,2873.996303
370.0,1082,2890.594446
245.0,896,2891.864549
290.0,967,2893.238191
390.0,1149,2894.859872
205.0,754,2895.899355
290.0,945,2897.217813
400.0,1286,2899.032773
340.0,1181,2900.724214
215.0,882,2917.392996
555.0,995,2918.927678
230.0,855,2920.209344
445.0,1327,2922.236568
240.0,980,2923.614712
450.0,1371,2925.614602
260.0,850,2926.843408
195.0,989,2928.25122
455.0,1386,2945.157861
350.0,1050,2946.607545
475.0,1587,2948.911031
310.0,1258,2950.709127
465.0,992,2952.127086
180.0,784,2953.226531
270.0,1117,2954.785708
155.0,684,2955.751033
870.0,1792,2973.434932
425.0,1113,2975.00354
495.0,980,2976.350704
150.0,699,2977.30238
260.0,1058,2978.813595
180.0,815,2979.937757
135.0,503,2980.640484
230.0,755,2981.714115
285.0,867,2982.950869
650.0,1042,2999.37396
135.0,654,3000.266053
245.0,792,3001.370129
375.0,1240,3003.118603
205.0,1102,3004.658736
590.0,1253,3006.504457
275.0,1082,3008.050128
270.0,1111,3009.649315
165.0,697,3010.660673
370.0,1065,3027.296066
365.0,1112,3066.377689
315.0,913,3067.639021
120.0,458,3068.253695
310.0,999,3069.659181
265.0,1107,3071.258666
290.0,876,3072.504307
480.0,1439,3074.566428
245.0,866,3075.782826
120.0,724,3091.93918
410.0,1146,3093.553505
245.0,849,3094.723917
260.0,1231,3096.479213
150.0,687,3097.432136
305.0,1078,3098.922336
195.0,1164,3100.566812
190.0,762,3101.606717
480.0,1197,3118.417949
145.0,802,3119.552692
485.0,1498,3121.711963
330.0,1035,3123.182126
230.0,881,3124.402841
350.0,1032,3125.891829
230.0,716,3126.890577
195.0,651,3127.770957
385.0,912,3129.053908
600.0,1656,3146.677721
280.0,1040,3148.224105
275.0,838,3149.454767
745.0,1391,3151.440977
235.0,836,3152.667625
205.0,646,3153.607603
335.0,1259,3155.436337
140.0,828,3156.657355
155.0,995,3158.070364
175.0,614,3173.992681
190.0,1043,3175.439326
240.0,951,3176.749621
265.0,1014,3178.131768
300.0,980,3179.521465
255.0,837,3180.751843
170.0,718,3181.746975
225.0,782,3182.849752
240.0,883,3184.096433
645.0,1538,3201.428759
555.0,1143,3203.060143
260.0,798,3204.182763
140.0,516,3204.900361
85.0,517,3205.614595
340.0,989,3206.994417
115.0,511,3207.682509
480.0,983,3209.071963
340.0,891,3210.303101
210.0,863,3211.508585
205.0,732,3212.521775
135.0,681,3228.53924
565.0,1204,3230.25427
195.0,879,3231.491097
235.0,752,3232.531881
380.0,1125,3234.108083
235.0,838,3235.260385
260.0,1000,3236.610049
280.0,898,3237.847194
250.0,1021,3239.3735
610.0,1005,3255.823016
490.0,1018,3257.265916
330.0,945,3258.648528
305.0,1070,3260.208733
320.0,990,3261.630882
415.0,849,3262.830773
240.0,798,3263.960891
170.0,695,3264.938728
255.0,921,3266.238318
510.0,1191,3282.887098
160.0,893,3284.150876
315.0,1247,3285.958636
170.0,830,3287.119458
590.0,1279,3288.973254
160.0,573,3289.766354
310.0,1100,3291.345786
215.0,908,3292.608378
390.0,1282,3309.293466
340.0,1007,3310.701901
180.0,692,3311.697069
420.0,1167,3313.325964
240.0,937,3314.653389
505.0,1198,3316.360402
110.0,843,3317.573242
220.0,722,3318.601361
45.0,521,3319.321439
280.0,812,3357.367646
250.0,895,3373.646878
290.0,903,3374.882911
170.0,793,3375.991095
245.0,1050,3377.501517
200.0,819,3378.620728
450.0,1418,3380.617825
255.0,991,3381.997707
345.0,1157,3383.61755
395.0,1287,3400.579498
80.0,428,3401.172816
610.0,1238,3402.937646
435.0,1407,3404.943779
150.0,595,3405.767061
325.0,971,3407.131757
495.0,1284,3408.980411
170.0,821,3410.149461
220.0,1104,3411.735369
395.0,1055,3428.310585
540.0,1475,3430.439634
260.0,878,3431.701298
505.0,1273,3433.527144
240.0,1072,3435.057879
170.0,734,3436.108917
135.0,542,3436.862017
225.0,842,3438.043658
270.0,928,3439.355787
440.0,1302,3456.235169
500.0,1131,3457.84242
230.0,848,3459.005114
275.0,915,3460.285212
580.0,1448,3462.400949
360.0,875,3463.640745
325.0,925,3464.957535
485.0,1495,3467.056783
225.0,1058,3483.553128
525.0,1261,3485.336909
430.0,1227,3487.097438
255.0,1029,3488.567868
120.0,483,3489.250491
345.0,1014,3490.709452
410.0,1193,3492.396819
455.0,1122,3494.083146
140.0,720,3510.186265
510.0,823,3511.32526
125.0,781,3512.439896
235.0,800,3513.544519
305.0,971,3514.947186
255.0,743,3516.072938
260.0,767,3517.155616
165.0,671,3518.064213
395.0,1286,3519.841467
140.0,691,3520.826896
105.0,398,3521.343453
240.0,990,3537.833381
280.0,1068,3539.362913
435.0,1305,3541.182628
115.0,625,3542.04843
240.0,834,3543.22658
265.0,1001,3544.662765
155.0,655,3545.562987
495.0,1405,3547.5711
350.0,1258,3564.407623
440.0,1214,3566.122323
365.0,985,3567.490525
515.0,1339,3569.35929
265.0,1006,3570.807067
150.0,805,3571.929462
490.0,1129,3573.520233
310.0,856,3574.703125
90.0,827,3575.896808
175.0,685,3591.85812
305.0,994,3593.271989
80.0,440,3593.875057
715.0,1088,3595.376755
320.0,1208,3597.09794
545.0,1436,3599.16398
470.0,1309,3601.070508
735.0,1174,3602.800621
330.0,1142,3619.541114
165.0,985,3620.963836
280.0,960,3622.34403
445.0,1247,3624.119306
545.0,1491,3626.238204
440.0,1232,3663.862649
440.0,1374,3665.809108
165.0,727,3681.926212
415.0,1163,3683.590145
635.0,1322,3685.450175
575.0,1432,3687.485127
440.0,1105,3689.031785
345.0,1081,3690.569865
365.0,1048,3692.031221
110.0,448,3692.655309
315.0,929,3709.013794
535.0,1060,3710.499523
635.0,1378,3712.515241
150.0,545,3713.265773
175.0,662,3714.200482
190.0,776,3715.299552
230.0,871,3716.537009
455.0,1133,3718.203792
355.0,954,3719.588046
125.0,708,3720.583897
325.0,989,3737.22725
515.0,1751,3739.767908
275.0,1048,3741.292659
350.0,1293,3743.123329
175.0,1002,3744.523537
340.0,979,3745.942781
355.0,1081,3747.458712
265.0,757,3763.756185
720.0,1692,3766.16484
550.0,1038,3767.687434
225.0,795,3768.830597
310.0,948,3770.213587
575.0,1176,3771.912409
410.0,1287,3773.799515
145.0,704,3774.763797
670.0,1299,3791.73088
355.0,1136,3793.327764
295.0,925,3794.622708
200.0,768,3795.70012
545.0,1575,3797.946937
305.0,1277,3799.749433
305.0,844,3800.909037
465.0,819,3802.073457
475.0,1506,3819.368998
350.0,1095,3820.939407
135.0,861,3822.193959
575.0,1328,3824.057253
345.0,1045,3825.551774
170.0,721,3826.557819
270.0,889,3827.81012
355.0,1058,3829.318483
390.0,965,3845.711374
545.0,1399,3847.750288
235.0,811,3848.987455
290.0,939,3850.406625
80.0,603,3851.286236
190.0,767,3852.426872
310.0,1068,3853.987689
310.0,844,3855.22766
505.0,984,3856.665888
330.0,1118,3873.439718
445.0,1367,3875.381507
350.0,1256,3877.197974
395.0,1242,3878.944463
50.0,536,3879.707638
255.0,1016,3881.149847
395.0,976,3882.538743
70.0,540,3883.30102
245.0,1051,3884.80945
290.0,1018,3901.399893
535.0,1142,3903.064286
410.0,1342,3904.997601
225.0,844,3906.204297
540.0,1491,3908.456865
340.0,882,3909.693664
605.0,1661,3912.122729
310.0,1072,3928.879845
130.0,656,3929.774988
225.0,996,3931.21199
285.0,835,3932.416357
390.0,1297,3968.243819
150.0,706,3969.239965
570.0,1199,3970.917552
265.0,857,3972.134745
910.0,1599,3989.591315
180.0,818,3990.744505
65.0,457,3991.365615
395.0,1094,3992.899791
165.0,841,3994.11354
355.0,1032,3995.542735
265.0,1109,3997.157619
470.0,1296,3999.027335
405.0,1150,4000.692065
425.0,1257,4017.554867
265.0,1026,4018.950353
250.0,1023,4020.394387
235.0,1006,4021.835621
360.0,1384,4023.872
575.0,1376,4025.78028
325.0,1019,4027.238414
670.0,1255,4044.212725
285.0,952,4045.606189
425.0,1354,4047.541899
490.0,1423,4049.562372
165.0,670,4050.521099
590.0,1130,4052.127972
375.0,978,4053.496368
255.0,882,4054.767269
415.0,1129,4071.599311
390.0,1121,4073.176474
290.0,992,4074.619476
445.0,1164,4076.286335
545.0,1398,4078.310734
430.0,1192,4080.036131
250.0,871,4081.243926
455.0,1347,4083.230938
100.0,1057,4099.789474
320.0,991,4101.189696
210.0,826,4102.36355
405.0,1244,4104.109598
425.0,1022,4105.554713
505.0,1080,4107.084986
395.0,1022,4108.579021
135.0,811,4109.717304
525.0,1478,4127.04429
370.0,1063,4128.611379
75.0,515,4129.322909
145.0,703,4130.319056
485.0,967,4131.709402
365.0,1140,4133.317434
305.0,957,4134.695167
240.0,906,4135.964877
575.0,1523,4138.140459
330.0,1178,4154.973984
240.0,777,4156.05003
335.0,984,4157.449157
175.0,714,4158.470159
245.0,782,4159.605614
120.0,524,4160.330724
480.0,1393,4162.322139
140.0,653,4163.231564
375.0,1032,4164.700803
495.0,1254,4181.596586
55.0,373,4182.054155
445.0,1382,4184.006046
310.0,1153,4185.621273
75.0,593,4186.413724
325.0,982,4187.871708
175.0,912,4189.21625
410.0,993,4190.67821
420.0,1184,4192.392169
285.0,1156,4209.164046
335.0,969,4210.500976
105.0,535,4211.223444
185.0,673,4212.213209
140.0,682,4213.196361
135.0,831,4214.406167
280.0,892,4215.661982
355.0,1141,4217.312298
290.0,887,4218.564995
105.0,951,4219.931203
200.0,820,4236.11221
165.0,713,4237.119243
480.0,1375,4273.371375
65.0,609,4274.222481
55.0,533,4274.945107
225.0,836,4276.104073
370.0,802,4277.297221
360.0,1147,4278.923166
465.0,1157,4280.579258
205.0,977,4281.940801
320.0,1035,4298.511038
780.0,1510,4300.693251
285.0,976,4302.102411
110.0,522,4302.817543
105.0,416,4303.392506
555.0,1443,4305.462784
245.0,1042,4306.946582
510.0,1365,4308.907055
540.0,1014,4325.405467
445.0,1050,4326.881279
505.0,1258,4328.680023
165.0,916,4329.988744
265.0,836,4331.184179
280.0,968,4332.623355
485.0,1283,4334.491553
490.0,1265,4336.32115
315.0,977,4353.200916
305.0,908,4354.691259
185.0,818,4355.961454
160.0,921,4357.321116
295.0,1123,4358.919006
310.0,883,4360.163046
330.0,864,4361.422202
175.0,906,4362.755907
155.0,854,4364.010646
145.0,789,4380.349174
205.0,663,4381.278387
275.0,1048,4382.757049
275.0,874,4384.02707
360.0,894,4385.324734
370.0,1016,4386.747065
120.0,813,4387.931902
220.0,997,4389.408589
270.0,900,4390.70998
320.0,1049,4392.232648
305.0,1185,4409.073013
545.0,1013,4410.504836
225.0,1005,4411.903993
225.0,869,4413.165333
695.0,1572,4415.36597
570.0,913,4416.639112
285.0,857,4417.855262
220.0,897,4419.148956
190.0,1082,4435.922891
225.0,991,4437.330035
305.0,880,4438.530735
585.0,1071,4440.036978
490.0,880,4441.271573
435.0,1316,4443.135286
