#{"t_start": 1768227135.754219, "env_id": "SpaceInvaders-v0"}
r,l,t
405.0,1033,4445.555738
295.0,981,4446.891383
105.0,905,4463.350192
525.0,1180,4464.974871
105.0,524,4465.69745
275.0,935,4467.021702
145.0,935,4468.284882
165.0,689,4469.248758
205.0,688,4470.230881
575.0,1142,4471.871565
265.0,1044,4473.317834
140.0,821,4474.50164
305.0,911,4490.91018
425.0,1006,4492.357883
450.0,1234,4494.101114
775.0,1442,4496.176552
275.0,909,4497.459284
530.0,984,4498.838873
360.0,1042,4500.314945
140.0,946,4501.660199
670.0,1108,4518.452745
525.0,1314,4520.422873
315.0,1009,4521.910347
330.0,867,4523.155844
230.0,1092,4524.720295
320.0,1081,4526.224945
425.0,1129,4527.843045
85.0,565,4528.610115
120.0,677,4584.799402
775.0,1381,4586.765586
220.0,723,4587.82638
385.0,1033,4589.348235
180.0,653,4590.302985
525.0,1081,4591.832963
335.0,980,4593.236016
75.0,700,4594.216408
180.0,928,4595.551155
410.0,1069,4612.352512
485.0,1277,4614.197575
395.0,1055,4615.694065
135.0,936,4616.993842
410.0,1438,4619.09262
435.0,1067,4620.566463
345.0,1198,4622.338839
150.0,676,4623.296628
185.0,758,4624.340158
245.0,1017,4641.232918
385.0,1188,4642.917208
415.0,1314,4644.760242
240.0,813,4645.903469
515.0,840,4647.085119
465.0,958,4648.419505
430.0,1053,4649.882412
335.0,914,4651.177798
225.0,1162,4667.694595
225.0,918,4668.981429
315.0,1113,4670.562239
305.0,1152,4672.145792
355.0,933,4673.424031
140.0,801,4674.533826
440.0,1171,4676.175636
430.0,1047,4677.660577
270.0,932,4693.832461
370.0,891,4695.098623
245.0,1020,4696.503145
145.0,681,4697.450121
465.0,1317,4699.288319
420.0,1428,4701.313737
355.0,1209,4703.026673
400.0,1160,4704.683337
230.0,1119,4721.171973
305.0,1181,4722.863249
395.0,1007,4724.279464
355.0,1005,4725.6516
105.0,719,4726.619818
235.0,786,4727.717186
450.0,1166,4729.349978
315.0,1046,4730.862113
375.0,1105,4732.391949
405.0,1449,4749.265505
190.0,878,4750.449706
395.0,932,4751.762669
200.0,689,4752.727671
455.0,759,4753.747771
335.0,915,4755.028929
215.0,964,4756.409337
60.0,488,4757.067001
355.0,1106,4758.645761
335.0,945,4774.752302
450.0,1267,4776.539068
415.0,1349,4778.401027
380.0,1093,4779.975414
645.0,1496,4782.127665
230.0,854,4783.321428
265.0,794,4784.439557
290.0,1045,4785.867606
390.0,1139,4802.280227
160.0,656,4803.184489
270.0,809,4804.290166
345.0,1083,4805.768651
270.0,746,4806.778962
220.0,794,4807.880369
550.0,1527,4810.036892
345.0,1010,4811.479069
530.0,1466,4828.519824
315.0,1126,4830.108537
485.0,1182,4831.848448
425.0,1144,4833.500808
190.0,685,4834.45041
385.0,1134,4836.117272
440.0,1160,4874.257514
280.0,842,4875.457246
150.0,605,4876.271939
425.0,1442,4893.318297
195.0,869,4894.531107
250.0,811,4895.651235
165.0,716,4896.647068
220.0,761,4897.681763
430.0,1403,4899.687229
435.0,1063,4901.204067
395.0,1291,4903.016564
85.0,872,4919.231186
245.0,1019,4920.615724
120.0,649,4921.50583
135.0,771,4922.553028
725.0,1474,4924.640812
280.0,1078,4926.164046
275.0,954,4927.491685
155.0,894,4928.75754
120.0,521,4929.454782
275.0,933,4930.748449
80.0,412,4946.285663
250.0,1010,4947.713959
165.0,891,4948.963149
470.0,1369,4950.901589
800.0,1502,4952.998038
135.0,654,4953.910653
415.0,1384,4955.868929
390.0,1261,4957.658632
350.0,1211,4974.339226
360.0,1061,4975.837088
535.0,1194,4977.529746
385.0,1357,4979.434548
225.0,675,4980.357911
395.0,985,4981.759973
245.0,843,4983.064481
275.0,975,4984.448641
215.0,910,5000.6755
190.0,795,5001.785673
375.0,1000,5003.193487
470.0,1218,5004.92619
195.0,642,5005.840838
145.0,700,5006.8327
685.0,1442,5008.859807
275.0,1027,5010.28727
105.0,682,5011.218922
365.0,1003,5027.631562
315.0,984,5029.011721
80.0,401,5029.521958
370.0,1140,5031.126209
595.0,1111,5032.710137
135.0,673,5033.623345
265.0,819,5034.770023
430.0,1297,5036.578295
240.0,725,5037.610408
50.0,822,5038.746378
200.0,790,5054.765941
475.0,1368,5056.70366
365.0,1105,5058.282464
195.0,634,5059.147606
500.0,1280,5060.934828
490.0,1011,5062.410039
175.0,809,5063.532681
455.0,1070,5065.055983
400.0,1057,5081.424368
305.0,801,5082.585111
365.0,949,5083.936182
290.0,889,5085.174412
190.0,926,5086.449158
415.0,1111,5088.012605
415.0,1142,5089.624424
390.0,1148,5091.232138
120.0,532,5091.973183
330.0,1012,5108.292611
420.0,1201,5109.98887
510.0,1345,5111.847121
195.0,825,5113.020028
335.0,1113,5114.59587
460.0,1152,5116.18848
290.0,902,5117.440418
725.0,1465,5119.509983
295.0,936,5135.784873
35.0,501,5136.460226
290.0,884,5137.729433
40.0,446,5138.314654
465.0,854,5139.524051
185.0,668,5140.449333
225.0,874,5177.548115
595.0,1077,5179.114228
470.0,854,5180.343351
270.0,987,5181.723491
215.0,676,5182.683463
95.0,688,5198.601454
260.0,879,5199.807152
355.0,882,5201.055839
410.0,1107,5202.618019
170.0,655,5203.533619
180.0,1057,5205.008295
270.0,825,5206.135291
45.0,505,5206.826025
610.0,1042,5208.31634
390.0,1020,5209.773805
270.0,922,5226.004083
65.0,354,5226.522658
560.0,1361,5228.441883
190.0,687,5229.408963
215.0,681,5230.332553
270.0,1090,5231.845748
285.0,988,5233.190447
425.0,1166,5234.81315
250.0,894,5236.093776
250.0,841,5252.168067
265.0,855,5253.376828
720.0,1364,5255.671994
415.0,1033,5257.477237
310.0,822,5258.686911
190.0,594,5259.549535
400.0,1356,5261.517828
215.0,808,5262.615448
240.0,1038,5264.14611
455.0,1272,5280.967129
465.0,1029,5282.416475
310.0,968,5283.774721
275.0,1129,5285.356643
175.0,629,5286.222246
250.0,916,5287.517913
455.0,857,5288.735581
165.0,617,5289.597191
550.0,1578,5291.844293
465.0,1371,5308.775655
65.0,489,5309.449242
315.0,879,5310.64738
335.0,1039,5312.099732
245.0,1301,5313.973472
180.0,691,5314.89506
425.0,1142,5316.516072
715.0,1300,5318.400571
470.0,1041,5334.849837
335.0,969,5336.188991
145.0,808,5337.337116
300.0,873,5338.554022
180.0,858,5339.774686
320.0,1019,5341.192461
310.0,889,5342.43871
440.0,1196,5344.097648
260.0,1218,5345.788878
290.0,941,5362.119118
150.0,811,5363.240742
330.0,1239,5364.986423
120.0,938,5366.295093
165.0,826,5367.479133
415.0,1151,5369.096136
420.0,1299,5370.904912
280.0,910,5372.197566
110.0,663,5373.114935
540.0,885,5389.378088
425.0,1306,5391.215431
465.0,1282,5393.039653
285.0,999,5394.437839
200.0,725,5395.426036
140.0,541,5396.152269
330.0,1044,5397.654526
445.0,1127,5399.260295
135.0,701,5400.205408
320.0,1328,5416.991589
200.0,786,5418.101245
205.0,793,5419.245657
510.0,1112,5420.831643
325.0,1289,5422.627632
125.0,543,5423.403225
400.0,1163,5425.057437
490.0,881,5426.311563
445.0,1082,5442.750381
245.0,891,5443.999522
75.0,514,5444.67985
230.0,824,5478.958868
455.0,1185,5480.783398
245.0,1026,5482.444517
225.0,813,5483.701193
180.0,963,5485.25607
365.0,1030,5486.880567
210.0,697,5487.921265
345.0,982,5508.921378
555.0,1345,5511.052689
275.0,875,5512.366458
410.0,1316,5514.396353
180.0,660,5515.400168
390.0,1110,5517.117973
100.0,477,5517.838143
425.0,1269,5519.831356
405.0,1029,5540.747859
150.0,603,5541.649978
315.0,925,5543.090199
380.0,1194,5544.897849
580.0,1132,5546.660079
345.0,1043,5548.258262
165.0,786,5549.450579
220.0,1195,5551.292903
545.0,1368,5553.386053
495.0,1353,5574.691548
450.0,946,5576.118734
180.0,801,5577.300062
245.0,820,5578.523851
375.0,931,5579.953028
150.0,636,5580.884907
550.0,1278,5582.866973
345.0,1107,5584.63781
300.0,960,5605.494254
320.0,835,5606.792961
340.0,1155,5608.584012
455.0,1479,5610.908829
485.0,1295,5612.873353
460.0,950,5614.365861
275.0,782,5615.619164
465.0,1098,5617.561907
335.0,1054,5638.458648
385.0,1423,5640.729622
370.0,1292,5642.719143
355.0,1006,5644.240724
515.0,1032,5645.827851
405.0,1223,5647.703055
255.0,749,5648.940544
260.0,949,5650.517059
335.0,854,5671.05246
245.0,778,5672.222173
295.0,873,5673.540264
560.0,1256,5675.510501
200.0,810,5676.724409
135.0,714,5677.818841
540.0,1206,5679.64405
245.0,1016,5681.358596
525.0,1469,5683.676393
375.0,1009,5704.46712
60.0,516,5705.224069
420.0,1008,5706.800657
470.0,1366,5708.874727
190.0,791,5710.07054
445.0,1104,5711.792955
125.0,758,5713.088646
645.0,1431,5715.379222
125.0,661,5716.387925
445.0,1172,5737.41602
150.0,922,5738.80114
375.0,1022,5740.354344
190.0,857,5741.660471
150.0,701,5742.737288
600.0,1540,5745.368855
320.0,957,5746.896758
375.0,1251,5749.015035
435.0,1072,5769.887941
130.0,714,5770.943129
600.0,1389,5773.069656
425.0,1233,5774.97261
250.0,1230,5777.099002
320.0,1191,5779.120214
365.0,1015,5780.625872
425.0,1032,5782.222456
290.0,962,5841.773902
355.0,986,5843.337978
185.0,887,5844.740047
165.0,708,5845.87166
165.0,697,5846.971861
290.0,1054,5848.587203
390.0,1330,5850.604414
300.0,920,5851.995404
545.0,1216,5873.145455
165.0,691,5874.258491
395.0,857,5875.600322
570.0,1502,5877.929993
105.0,691,5878.966285
465.0,1251,5880.878185
340.0,1271,5882.804606
225.0,696,5883.83229
530.0,1056,5885.420997
295.0,997,5906.292131
305.0,900,5907.687477
335.0,1048,5909.315703
190.0,877,5910.626042
400.0,1080,5912.259447
445.0,1242,5914.196874
190.0,963,5915.652285
490.0,1273,5917.638912
310.0,893,5938.31095
305.0,980,5939.901484
325.0,956,5941.375505
440.0,1243,5943.274729
305.0,935,5944.664811
675.0,1409,5946.83742
45.0,438,5947.480547
730.0,1268,5949.400517
300.0,885,5950.730462
540.0,1362,5972.085471
500.0,1100,5973.770957
295.0,859,5975.072369
305.0,1099,5976.755772
360.0,960,5978.225017
260.0,829,5979.486187
415.0,1125,5981.213354
435.0,1304,5983.23056
300.0,1122,6004.205763
295.0,875,6005.523313
600.0,1372,6007.63072
265.0,1138,6009.366459
530.0,1302,6011.42173
605.0,1401,6013.591177
255.0,804,6014.791733
585.0,1260,6036.054416
510.0,1015,6037.561414
200.0,723,6038.674623
470.0,1053,6040.259106
235.0,1002,6041.792682
500.0,1297,6043.798818
335.0,1040,6045.338365
495.0,1322,6047.334032
335.0,893,6068.12992
50.0,403,6068.716306
185.0,626,6069.664142
250.0,954,6071.175428
205.0,753,6072.334868
250.0,881,6073.685183
195.0,796,6074.923457
35.0,634,6075.935698
150.0,526,6076.702275
350.0,969,6078.208224
330.0,1158,6080.077621
540.0,1324,6101.481517
145.0,833,6102.758317
310.0,1045,6104.373716
215.0,912,6105.73751
325.0,1176,6107.556562
175.0,676,6108.715374
120.0,771,6109.894225
360.0,1021,6111.520381
570.0,1378,6113.677724
345.0,930,6134.38657
315.0,945,6135.794199
400.0,1085,6137.49794
260.0,1018,6139.187605
540.0,1295,6141.131112
235.0,922,6142.531641
300.0,1032,6182.21482
90.0,675,6183.289508
60.0,554,6184.286403
270.0,1098,6205.25872
430.0,1054,6206.863161
545.0,1491,6209.163979
275.0,873,6210.493405
695.0,1150,6212.256553
435.0,1330,6214.321513
205.0,925,6215.82376
160.0,995,6236.702337
270.0,883,6238.056309
370.0,1094,6239.720225
110.0,515,6240.509861
115.0,709,6241.531501
415.0,852,6242.851133
220.0,617,6243.781761
330.0,1052,6245.36782
345.0,1127,6247.082555
340.0,1128,6249.001895
715.0,1314,6270.247385
390.0,1181,6272.057694
375.0,1065,6273.681933
310.0,989,6275.184701
395.0,871,6276.539819
380.0,1117,6278.273064
600.0,1662,6280.988917
255.0,1014,6301.802502
215.0,896,6303.132255
425.0,1207,6305.007887
285.0,937,6306.399819
720.0,1465,6308.67758
480.0,1306,6310.701067
165.0,501,6311.515684
340.0,1063,6313.3169
320.0,926,6314.787654
470.0,1211,6335.918416
335.0,1138,6337.662482
250.0,824,6338.903634
370.0,1095,6340.562696
575.0,1497,6342.903498
300.0,1066,6344.70639
320.0,981,6346.270078
675.0,1858,6368.376624
655.0,1116,6370.060799
515.0,1311,6372.106677
245.0,822,6373.337353
205.0,908,6374.719231
615.0,1321,6376.881056
190.0,880,6378.375875
360.0,1135,6380.182701
340.0,1187,6401.184897
105.0,686,6402.211034
495.0,1238,6404.142264
155.0,687,6405.192613
305.0,1252,6407.141876
310.0,851,6408.715699
450.0,1181,6410.593716
95.0,503,6411.338875
460.0,1221,6432.4245
430.0,1139,6434.170717
430.0,1241,6436.110125
540.0,1128,6437.850385
505.0,1394,6440.394407
355.0,872,6441.807235
805.0,1393,6443.934412
495.0,938,6445.365209
445.0,1270,6466.559845
320.0,1015,6468.154642
330.0,926,6469.609489
255.0,834,6470.911178
545.0,1451,6473.418018
300.0,972,6474.931628
310.0,898,6476.274309
320.0,1147,6478.025821
285.0,1135,6499.088233
640.0,944,6500.529541
465.0,1267,6502.514449
345.0,951,6504.123714
165.0,844,6544.056427
480.0,1418,6546.240114
505.0,1113,6547.933748
305.0,900,6549.300699
415.0,928,6570.103822
75.0,656,6571.099915
300.0,899,6572.466285
535.0,1036,6574.061941
525.0,933,6575.449539
250.0,951,6576.880429
665.0,1293,6578.880603
290.0,912,6580.310801
570.0,1307,6582.306822
245.0,1039,6603.253101
305.0,947,6604.666439
440.0,942,6606.091223
315.0,1044,6607.703035
340.0,913,6609.09682
550.0,1043,6610.721109
205.0,708,6611.774756
210.0,775,6612.966319
360.0,1028,6614.510002
220.0,694,6634.893533
355.0,1262,6636.829858
330.0,911,6638.173927
260.0,894,6639.564765
30.0,346,6640.071067
315.0,912,6641.445074
615.0,1062,6643.089636
455.0,1134,6644.83696
495.0,1653,6666.668868
410.0,1294,6668.650833
15.0,570,6669.503721
155.0,753,6670.675958
300.0,885,6671.9985
520.0,932,6673.451519
365.0,993,6675.024637
510.0,1191,6676.85284
620.0,893,6678.298275
130.0,711,6679.422195
365.0,1283,6700.66624
115.0,727,6701.767889
265.0,909,6703.152613
185.0,813,6704.43588
545.0,1179,6706.229929
365.0,964,6707.706198
275.0,986,6709.33512
80.0,559,6710.182214
545.0,1231,6712.08221
170.0,875,6732.674771
580.0,867,6734.017864
320.0,1136,6735.731521
325.0,1019,6737.341184
265.0,1067,6739.095233
195.0,722,6740.189566
280.0,855,6741.471543
315.0,962,6742.933683
190.0,817,6744.158368
355.0,855,6764.67696
380.0,1363,6766.824573
295.0,1163,6768.772847
265.0,923,6770.197472
105.0,702,6771.275243
210.0,774,6772.461796
520.0,1602,6774.960355
205.0,809,6776.155625
400.0,1208,6797.235391
315.0,1042,6798.949855
95.0,432,6799.555928
385.0,1254,6801.48306
320.0,949,6802.914194
435.0,1265,6804.862279
160.0,757,6806.01883
345.0,1015,6807.592526
345.0,994,6809.111211
185.0,693,6829.418825
145.0,635,6830.358443
210.0,853,6831.688051
465.0,851,6832.972396
135.0,687,6834.003138
420.0,1031,6835.595438
165.0,1118,6837.28636
350.0,1116,6838.992554
340.0,1061,6840.585275
320.0,1262,6861.8038
120.0,629,6862.718014
325.0,908,6864.097473
315.0,1005,6865.652968
380.0,1176,6902.532493
245.0,879,6903.841557
360.0,893,6905.19376
245.0,840,6906.479276
425.0,1084,6908.151237
325.0,1020,6909.741659
380.0,1036,6930.616847
350.0,1259,6932.565398
150.0,619,6933.488665
440.0,1132,6935.235034
230.0,618,6936.181964
265.0,1056,6937.792313
210.0,817,6939.052797
215.0,790,6940.227227
35.0,646,6941.254089
150.0,532,6942.02794
195.0,767,6962.592383
50.0,527,6963.374181
145.0,659,6964.349853
280.0,791,6965.520983
605.0,1327,6967.522494
520.0,1347,6969.581666
170.0,790,6970.784001
445.0,1167,6972.593611
320.0,914,6974.013883
500.0,858,6994.719138
330.0,939,6996.233924
275.0,1143,6998.015452
375.0,973,6999.531952
195.0,870,7000.870964
875.0,1330,7003.018304
105.0,572,7003.848668
570.0,1152,7005.634297
450.0,1059,7007.46291
280.0,790,7027.996749
170.0,828,7029.27047
335.0,889,7030.612582
250.0,919,7032.037647
230.0,792,7033.314712
635.0,1373,7035.445115
330.0,942,7036.929115
100.0,778,7038.154819
300.0,1040,7039.890735
495.0,1495,7061.372769
380.0,926,7062.808437
235.0,786,7064.033517
475.0,1014,7065.578405
380.0,1022,7067.3607
320.0,944,7068.972903
440.0,1449,7071.206011
215.0,749,7072.374476
250.0,871,7092.915959
215.0,817,7094.219116
275.0,1120,7095.932119
400.0,1113,7097.687479
305.0,1079,7099.625167
150.0,688,7100.759798
325.0,963,7102.246714
280.0,944,7103.704553
180.0,649,7104.681152
370.0,1169,7106.47356
300.0,1047,7127.325278
660.0,1716,7130.104475
225.0,815,7131.510442
465.0,1142,7133.373599
395.0,1113,7135.081477
395.0,1031,7136.599684
265.0,942,7138.050345
240.0,1152,7159.088858
410.0,1097,7160.748199
315.0,1051,7162.396989
335.0,939,7164.034085
265.0,1079,7165.775583
345.0,866,7167.108222
350.0,1044,7168.693029
570.0,1246,7170.591503
435.0,1079,7187.287315
415.0,1158,7188.996998
510.0,889,7190.245216
450.0,1142,7191.828855
395.0,1067,7193.377511
85.0,572,7194.173346
200.0,819,7195.376105
450.0,1267,7197.195306
225.0,808,7198.327981
415.0,1121,7214.999521
690.0,1271,7250.976779
430.0,1117,7252.562515
545.0,1548,7254.774026
255.0,1024,7256.184741
555.0,1360,7258.102179
365.0,1007,7259.468854
445.0,1062,7276.134483
230.0,884,7277.387269
360.0,904,7278.642929
220.0,920,7279.955312
535.0,1067,7281.467995
460.0,1177,7283.127423
350.0,945,7284.461107
185.0,711,7285.432725
35.0,409,7285.983788
390.0,826,7287.177457
125.0,702,7303.129288
575.0,1190,7304.837228
560.0,1260,7306.641961
270.0,1064,7308.159482
95.0,566,7308.974391
225.0,1008,7310.414502
385.0,1162,7312.053208
230.0,888,7313.30954
300.0,796,7314.442442
315.0,769,7330.461164
630.0,1394,7332.409916
240.0,923,7333.691082
340.0,1058,7335.188154
160.0,770,7336.308374
380.0,1062,7337.817583
285.0,1118,7339.426147
165.0,920,7340.738996
340.0,921,7357.040364
430.0,1176,7358.721389
380.0,1096,7360.274886
270.0,873,7361.537853
345.0,1030,7363.007698
470.0,1219,7364.748862
185.0,663,7365.6772
415.0,1064,7367.160342
515.0,999,7368.567623
55.0,549,7384.301891
345.0,1074,7385.809936
670.0,1296,7387.583529
260.0,832,7388.748481
300.0,818,7389.873208
220.0,982,7391.250423
415.0,1149,7392.861744
235.0,906,7394.126043
540.0,1217,7395.805598
195.0,757,7411.780187
330.0,1062,7413.299366
220.0,838,7414.477066
275.0,702,7415.463427
350.0,1026,7416.871183
530.0,1237,7418.569384
520.0,1365,7420.48013
515.0,1202,7422.162562
345.0,1062,7438.582544
425.0,1158,7440.2072
200.0,763,7441.297444
545.0,1238,7443.055248
240.0,881,7444.289926
535.0,1219,7445.97964
185.0,833,7447.139796
170.0,806,7448.237875
395.0,862,7449.465747
300.0,1191,7466.130673
490.0,988,7467.562267
350.0,946,7468.892263
250.0,769,7469.952328
115.0,737,7470.983794
305.0,899,7472.231831
435.0,1080,7473.764228
320.0,1224,7475.49196
460.0,1035,7491.890414
325.0,938,7493.228521
355.0,985,7494.604366
125.0,651,7495.488696
320.0,1121,7497.040891
665.0,1232,7498.756333
620.0,1039,7500.247438
475.0,1264,7537.400801
395.0,1165,7539.26748
230.0,905,7559.9054
615.0,1164,7561.729503
445.0,1245,7563.866458
515.0,1545,7566.284926
125.0,638,7567.228261
175.0,681,7568.260442
115.0,691,7569.302858
290.0,1041,7570.887686
305.0,920,7587.818459
215.0,821,7588.972406
215.0,778,7590.063214
295.0,1248,7591.832229
260.0,986,7593.270375
230.0,1007,7594.6872
710.0,1257,7596.4765
440.0,1292,7598.273411
570.0,1134,7614.788615
250.0,917,7616.062191
115.0,1115,7617.629421
325.0,1090,7619.176729
370.0,1202,7620.860946
170.0,706,7621.831592
190.0,694,7622.786482
390.0,1144,7624.363204
430.0,1021,7625.78325
155.0,674,7626.707511
970.0,1298,7643.582792
290.0,855,7644.786224
185.0,795,7645.905345
295.0,878,7647.13592
270.0,779,7648.228736
665.0,1584,7650.494167
455.0,1274,7652.281871
80.0,626,7653.180008
525.0,1384,7670.126883
90.0,679,7671.080291
185.0,702,7672.034002
375.0,923,7673.31914
490.0,1041,7674.775816
120.0,606,7675.599902
250.0,965,7676.983048
415.0,1135,7678.649732
335.0,1137,7680.242004
670.0,943,7696.531832
515.0,1286,7698.391775
400.0,967,7699.764483
110.0,680,7700.688101
325.0,987,7702.055554
330.0,780,7703.143677
290.0,890,7704.389313
360.0,1047,7705.853216
395.0,1143,7707.484396
360.0,893,7723.721969
380.0,960,7725.08012
180.0,678,7726.029667
125.0,821,7727.185029
325.0,1095,7728.752218
375.0,1399,7730.737984
465.0,1545,7732.916392
500.0,1136,7734.531927
335.0,1177,7751.150472
405.0,1276,7752.936346
450.0,1314,7754.801695
255.0,924,7756.143407
600.0,1561,7758.405025
370.0,866,7759.620876
470.0,1259,7761.418706
180.0,676,7777.249815
160.0,651,7778.141402
145.0,576,7778.932354
115.0,768,7779.995372
140.0,657,7780.932971
360.0,981,7782.332705
425.0,950,7783.693072
445.0,1300,7785.507725
130.0,643,7786.420521
305.0,930,7787.705772
415.0,1233,7804.350347
695.0,1454,7806.456958
600.0,1492,7808.568198
140.0,1026,7810.050402
330.0,1103,7845.868377
35.0,498,7846.544947
295.0,895,7847.840589
520.0,1212,7849.592855
200.0,652,7850.50016
320.0,886,7866.613548
250.0,912,7867.907846
490.0,1201,7869.622633
345.0,1109,7871.213171
275.0,1002,7872.6129
475.0,1244,7874.366527
520.0,1539,7876.513907
185.0,617,7877.374374
370.0,883,7893.522347
235.0,919,7894.811006
325.0,964,7896.15764
505.0,1289,7898.013089
265.0,945,7899.38625
525.0,1518,7901.538772
280.0,807,7902.731439
425.0,1077,7904.280924
180.0,939,7925.497473
435.0,887,7927.009084
175.0,913,7928.499764
380.0,1092,7930.285214
600.0,1425,7932.89838
515.0,1122,7935.022804
415.0,1369,7937.481136
465.0,944,7939.143942
780.0,1449,7961.084511
570.0,1453,7963.436367
520.0,1312,7965.586693
310.0,894,7967.069737
595.0,1214,7969.192084
380.0,1017,7970.907365
465.0,1415,7994.15371
510.0,1519,7996.86876
325.0,850,7998.333503
35.0,490,7999.300844
410.0,859,8000.850322
325.0,1007,8002.502209
395.0,1072,8004.331064
265.0,731,8005.60725
150.0,690,8006.827692
325.0,1308,8029.44329
385.0,1272,8031.770487
100.0,640,8032.899184
490.0,956,8034.647607
280.0,843,8035.992952
440.0,1109,8037.788001
245.0,877,8039.320228
515.0,1007,8040.914425
375.0,917,8042.399459
300.0,815,8043.77646
130.0,607,8065.311373
185.0,687,8066.58351
290.0,813,8068.05438
440.0,1145,8070.168182
445.0,1483,8072.706571
210.0,874,8074.174759
440.0,1314,8076.420861
460.0,1401,8078.710773
355.0,855,8100.058704
415.0,1160,8101.91647
155.0,760,8103.167326
350.0,960,8104.75753
540.0,1294,8106.92296
520.0,1317,8109.126999
525.0,1251,8111.264139
325.0,887,8112.731731
560.0,1129,8134.497724
410.0,1139,8136.47763
160.0,777,8137.787914
100.0,617,8138.777385
410.0,1034,8140.427955
230.0,1002,8142.056838
265.0,1032,8143.719281
545.0,1177,8145.665048
395.0,1104,8167.303174
390.0,1170,8169.168616
220.0,821,8170.493196
410.0,1118,8172.457365
345.0,932,8216.108018
395.0,1035,8217.827397
715.0,1567,8220.532801
340.0,933,8221.997122
755.0,1223,8243.93169
330.0,1074,8245.6839
275.0,962,8247.270092
260.0,874,8248.734506
245.0,813,8250.039789
545.0,1347,8252.12151
80.0,644,8253.102619
255.0,1103,8254.849508
280.0,875,8256.208148
650.0,1401,8277.838723
370.0,1179,8279.714428
410.0,1052,8281.527108
255.0,1052,8283.289845
570.0,1290,8285.266677
325.0,1068,8286.886854
330.0,890,8288.121982
330.0,1102,8289.638653
340.0,925,8305.782217
260.0,884,8307.003349
320.0,1105,8308.562533
455.0,1135,8310.172701
390.0,997,8311.570851
185.0,628,8312.45295
225.0,866,8313.715182
250.0,1094,8315.279895
120.0,633,8316.159495
520.0,1342,8333.064034
205.0,864,8334.252658
560.0,1145,8335.847839
165.0,674,8336.790943
245.0,813,8337.92056
555.0,1325,8339.799269
365.0,830,8340.951896
385.0,965,8342.324054
615.0,1018,8343.730205
515.0,1440,8360.690088
690.0,1036,8362.134233
355.0,964,8363.474923
340.0,993,8364.851566
225.0,1011,8366.275222
495.0,1270,8368.082416
340.0,835,8369.283546
280.0,1146,8385.789924
500.0,1419,8387.790145
370.0,1102,8389.385358
205.0,786,8390.482889
555.0,1215,8392.18158
370.0,1117,8393.746248
155.0,1057,8395.266885
420.0,1244,8396.997498
485.0,1243,8413.655632
395.0,1078,8415.187813
415.0,1017,8416.625968
250.0,958,8417.97112
375.0,861,8419.233284
435.0,1176,8420.886965
250.0,1204,8422.588646
200.0,791,8423.690259
395.0,1011,8439.994017
220.0,714,8440.973128
475.0,1320,8442.845319
450.0,1051,8444.290982
745.0,1486,8446.384708
90.0,441,8446.969268
605.0,1566,8449.175009
375.0,1042,8450.675218
140.0,761,8466.646227
705.0,2068,8469.592556
270.0,1136,8471.174724
285.0,1210,8472.835891
620.0,1128,8474.433062
60.0,449,8475.016131
485.0,1052,8476.4958
605.0,1229,8478.216313
435.0,1284,8495.005607
160.0,710,8530.544663
460.0,1287,8532.365865
300.0,864,8533.617401
450.0,1076,8535.084061
335.0,825,8536.236687
695.0,1323,8538.122395
300.0,1104,8539.702163
